sgRNA	gene	3980STDY6393091.sample	ERS717283.plasmid
WDR5_CCDS6981.1_ex6_9:137013404-137013427:-_5-4	WDR5	108	100
HSPB7_CCDS30611.1_ex1_1:16343570-16343593:+_5-1	HSPB7	480	987
CRB2_CCDS6852.2_ex2_9:126128379-126128402:-_5-3	CRB2	325	731
NFKBIE_CCDS34463.1_ex5_6:44233027-44233050:-_5-2	NFKBIE	451	370
RNF122_CCDS6091.1_ex3_8:33408860-33408883:-_5-2	RNF122	55	100
IDO1_CCDS47847.1_ex4_8:39777620-39777643:-_5-3	IDO1	68	19
C9orf116_CCDS43899.1_ex2_9:138391573-138391596:-_5-5	C9orf116	302	397
SCNM1_CCDS55636.1_ex2_1:151139606-151139629:+_5-2	SCNM1	384	260
RPL18_CCDS12726.1_ex3_19:49120006-49120029:-_5-4	RPL18	0	324
FGF2_CCDS34059.1_ex0_4:123748418-123748441:+_5-5	FGF2	622	429
KRT38_CCDS11392.1_ex6_17:39597027-39597050:+_5-4	KRT38	372	331
SAE1_CCDS12696.1_ex1_19:47646840-47646863:+_6-4	SAE1	221	370
STAMBP_CCDS1929.1_ex3_2:74074687-74074710:+_5-3	STAMBP	304	295
UNC13A_CCDS46013.2_ex34_19:17767182-17767205:+_5-4	UNC13A	393	648
HSP90B1_CCDS9094.1_ex9_12:104335417-104335440:-_5-4	HSP90B1	208	0
TEX9_CCDS10157.1_ex5_15:56681526-56681549:+_5-1	TEX9	290	54
HIPK1_CCDS41370.1_ex3_1:114499251-114499274:+_5-3	HIPK1	503	175
EMP3_CCDS12715.1_ex1_19:48830832-48830855:+_5-2	EMP3	112	177
SLC35B3_CCDS4508.1_ex7_6:8428195-8428218:+_5-4	SLC35B3	189	35
STAT4_CCDS2310.1_ex16_2:191929552-191929575:-_5-3	STAT4	488	326
LRIT3_CCDS3688.3_ex1_4:110772967-110772990:-_5-2	LRIT3	460	565
CABP5_CCDS12709.1_ex2_19:48542504-48542527:-_5-1	CABP5	565	772
UFSP2_CCDS3842.1_ex9_4:186339816-186339839:+_5-5	UFSP2	98	90
WSB2_CCDS61251.1_ex2_12:118473014-118473037:+_8-1	WSB2	599	956
SNX17_CCDS1750.1_ex3_2:27596159-27596182:-_5-1	SNX17	902	1233
TRAF4_CCDS11243.1_ex0_17:27071234-27071257:-_5-1	TRAF4	697	398
ABCA13_CCDS47584.1_ex8_7:48278980-48279003:+_5-2	ABCA13	191	332
ZNF395_CCDS6067.1_ex8_8:28218421-28218444:-_5-4	ZNF395	694	842
TSPAN32_CCDS7733.1_ex2_11:2325336-2325359:-_5-2	TSPAN32	651	397
SECISBP2L_CCDS32234.1_ex14_15:49327589-49327612:-_5-4	SECISBP2L	678	231
ROPN1_CCDS3026.1_ex3_3:123695793-123695816:+_5-5	ROPN1	332	1232
HS3ST5_CCDS34517.1_ex0_6:114379164-114379187:-_5-3	HS3ST5	1001	879
LPAR6_CCDS9410.1_ex0_13:48986313-48986336:-_5-5	LPAR6	76	78
HRCT1_CCDS35012.1_ex0_9:35906369-35906392:+_5-1	HRCT1	1209	547
FGF8_CCDS7515.1_ex1_10:103531263-103531286:-_5-1	FGF8	599	335
DNAH9_CCDS11160.1_ex19_17:11593155-11593178:+_10-1	DNAH9	463	431
KLC3_CCDS12660.2_ex1_19:45849812-45849835:-_5-1	KLC3	385	605
SEPT2_CCDS2548.1_ex3_2:242275466-242275489:+_5-4	SEPT2	433	319
TDRKH_CCDS41394.1_ex10_1:151753955-151753978:-_5-4	TDRKH	118	40
TIMM8B_CCDS8357.2_ex0_11:111956136-111956159:-_5-1	TIMM8B	493	209
SCAND3_CCDS34355.1_ex1_6:28542579-28542602:-_5-1	SCAND3	411	376
UPF1_CCDS12386.1_ex2_19:18958604-18958627:+_5-1	UPF1	169	427
ASB1_CCDS33416.1_ex2_2:239344543-239344566:+_5-4	ASB1	180	1152
BANP_CCDS10966.2_ex3_16:88039748-88039771:+_5-4	BANP	98	383
FUT4_CCDS8301.1_ex0_11:94277887-94277910:-_5-4	FUT4	485	277
GABRB2_CCDS4354.1_ex6_5:160972288-160972311:-_5-3	GABRB2	443	831
EPB41L4A_CCDS43350.1_ex21_5:111643126-111643149:+_5-5	EPB41L4A	337	308
C20orf201_CCDS33509.1_ex1_20:62715361-62715384:-_5-5	C20orf201	288	1072
TBC1D2B_CCDS32301.2_ex8_15:78317787-78317810:-_5-2	TBC1D2B	267	159
BRCC3_CCDS56610.1_ex3_X:154305484-154305507:+_5-3	BRCC3	195	108
SIAH2_CCDS3152.1_ex0_3:150460471-150460494:-_5-3	SIAH2	545	723
CUL9_CCDS4890.1_ex9_6:43164559-43164582:+_5-3	CUL9	482	929
KIAA1683_CCDS32958.1_ex1_19:18377488-18377511:-_5-4	KIAA1683	307	375
ZNF23_CCDS10900.1_ex0_16:71483126-71483149:+_5-1	ZNF23	363	182
THRB_CCDS2641.1_ex5_3:24193949-24193972:+_5-4	THRB	237	129
SERPINA4_CCDS9927.1_ex0_14:95030214-95030237:+_5-3	SERPINA4	1010	507
PRAMEF8_CCDS30597.1_ex1_1:13388641-13388664:-_5-2	PRAMEF8	360	630
WDR26_CCDS31037.2_ex12_1:224619396-224619419:-_5-4	WDR26	487	548
PFN1_CCDS11061.1_ex1_17:4849961-4849984:-_5-1	PFN1	331	628
TRANK1_CCDS46789.2_ex16_3:36931307-36931330:+_5-2	TRANK1	467	589
IFNL3_CCDS12530.1_ex2_19:39734780-39734803:+_5-1	IFNL3	329	739
APCS_CCDS1186.1_ex1_1:159557983-159558006:-_5-2	APCS	46	157
PLIN3_CCDS12137.1_ex4_19:4859655-4859678:-_5-5	PLIN3	271	629
SLC35E2B_CCDS44041.1_ex4_1:1602983-1603006:-_5-4	SLC35E2B	502	360
PHOX2B_CCDS3463.1_ex2_4:41750483-41750506:-_5-5	PHOX2B	391	127
UPK3BL_CCDS47675.1_ex5_7:102283086-102283109:-_5-5	UPK3BL	804	771
MYO1E_CCDS32254.1_ex14_15:59500988-59501011:-_5-1	MYO1E	635	588
PGR_CCDS8310.1_ex7_11:100998804-100998827:-_7-6	PGR	328	312
XKR9_CCDS34905.1_ex1_8:71619215-71619238:+_5-3	XKR9	58	82
ANXA7_CCDS7325.1_ex9_10:75157004-75157027:+_5-3	ANXA7	559	656
KLF4_CCDS6770.2_ex2_9:110250025-110250048:+_5-1	KLF4	449	310
TUBG1_CCDS11433.1_ex3_17:40764139-40764162:+_5-2	TUBG1	4	209
SLC25A46_CCDS4100.1_ex4_5:110083902-110083925:+_5-3	SLC25A46	617	329
S100A10_CCDS1008.1_ex1_1:151958594-151958617:-_5-5	S100A10	232	93
RBM46_CCDS3790.1_ex2_4:155720005-155720028:-_5-5	RBM46	387	277
INTS4_CCDS31644.1_ex20_11:77692557-77692580:-_5-3	INTS4	179	97
TRAPPC3L_CCDS47468.1_ex3_6:116864496-116864519:-_5-5	TRAPPC3L	400	25
CECR6_CCDS13740.1_ex0_22:17600840-17600863:-_9-5	CECR6	541	713
OSBPL2_CCDS13494.1_ex6_20:60856141-60856164:-_5-5	OSBPL2	482	406
PCDH12_CCDS4269.1_ex3_5:141335991-141336014:+_5-2	PCDH12	580	621
RASL10B_CCDS11297.1_ex2_17:34068126-34068149:-_5-5	RASL10B	484	839
UNC80_CCDS2387.2_ex11_2:210683760-210683783:+_5-3	UNC80	740	709
GRM7_CCDS43042.1_ex5_3:7494342-7494365:-_5-5	GRM7	245	387
CASK_CCDS14257.1_ex20_X:41524628-41524651:-_5-4	CASK	292	557
FASN_CCDS11801.1_ex34_17:80049423-80049446:-_5-2	FASN	354	493
DYNLRB2_CCDS10929.1_ex2_16:80583432-80583455:-_5-3	DYNLRB2	301	164
UNKL_CCDS32359.1_ex4_16:1464000-1464023:+_13-13	UNKL	444	275
SNX11_CCDS11526.1_ex4_17:46196392-46196415:-_5-4	SNX11	508	527
EXOC3L2_CCDS12657.1_ex4_19:45728080-45728103:-_5-4	EXOC3L2	456	682
ZNF579_CCDS12927.1_ex0_19:56090228-56090251:-_5-4	ZNF579	201	99
DDR2_CCDS1241.1_ex5_1:162729657-162729680:-_5-3	DDR2	589	645
STXBP2_CCDS12181.1_ex8_19:7707171-7707194:-_5-5	STXBP2	682	517
TMEM5_CCDS61179.1_ex1_12:64202511-64202534:+_8-6	TMEM5	289	715
CSNK1G2_CCDS12077.1_ex4_19:1979022-1979045:-_5-5	CSNK1G2	770	996
NBPF3_CCDS216.1_ex4_1:21799386-21799409:+_6-2	NBPF3	356	325
HIST1H2AG_CCDS4619.1_ex0_6:27100962-27100985:+_4-2	HIST1H2AG	346	815
AWAT1_CCDS35321.1_ex3_X:69457066-69457089:-_5-4	AWAT1	344	124
SYS1_CCDS13351.1_ex0_20:43992290-43992313:+_7-3	SYS1	371	622
CD28_CCDS2361.1_ex2_2:204594446-204594469:-_9-7	CD28	445	254
CDH11_CCDS10803.1_ex9_16:65032599-65032622:-_5-5	CDH11	262	699
TBCB_CCDS12488.1_ex2_19:36611681-36611704:+_5-5	TBCB	69	394
IGJ_CCDS3545.1_ex0_4:71522221-71522244:-_5-2	IGJ	509	329
PTX3_CCDS3180.1_ex1_3:157155297-157155320:+_5-2	PTX3	869	884
TIGD7_CCDS10500.1_ex0_16:3350084-3350107:-_5-2	TIGD7	176	662
NQO1_CCDS10883.1_ex4_16:69752271-69752294:-_5-4	NQO1	180	225
GUK1_CCDS1568.1_ex3_1:228335192-228335215:-_5-4	GUK1	124	442
PHPT1_CCDS48060.1_ex0_9:139744007-139744030:+_5-1	PHPT1	537	513
NUP54_CCDS3576.1_ex8_4:77057332-77057355:+_5-3	NUP54	378	47
UPRT_CCDS14429.1_ex0_X:74494426-74494449:+_5-4	UPRT	218	75
SGK3_CCDS6195.1_ex7_8:67747999-67748022:+_5-5	SGK3	206	102
CNDP2_CCDS12006.1_ex4_18:72178200-72178223:-_5-3	CNDP2	387	522
PLEKHF2_CCDS6267.1_ex0_8:96166787-96166810:-_5-5	PLEKHF2	946	774
KCTD16_CCDS34260.1_ex0_5:143586745-143586768:+_5-2	KCTD16	735	804
TMEFF2_CCDS2314.1_ex9_2:193059100-193059123:+_5-5	TMEFF2	415	255
RAB20_CCDS9512.1_ex0_13:111176461-111176484:-_5-3	RAB20	104	231
RHBDL2_CCDS30680.1_ex5_1:39381324-39381347:-_5-3	RHBDL2	276	397
ZNF726_CCDS59372.1_ex3_19:24115806-24115829:-_5-4	ZNF726	276	74
PIK3C3_CCDS11920.1_ex2_18:39542521-39542544:-_5-1	PIK3C3	186	235
C1orf229_CCDS1630.1_ex0_1:247275160-247275183:+_5-2	C1orf229	0	0
PAQR7_CCDS267.1_ex0_1:26190138-26190161:+_5-4	PAQR7	270	273
LPHN1_CCDS12307.1_ex18_19:14273480-14273503:+_5-3	LPHN1	263	970
PIP4K2C_CCDS53808.1_ex1_12:57987834-57987857:-_5-3	PIP4K2C	514	538
GTSF1_CCDS8881.1_ex4_12:54857023-54857046:-_5-3	GTSF1	706	706
C8orf88_CCDS59105.1_ex3_8:91990846-91990869:+_5-5	C8orf88	86	39
F5_CCDS1281.1_ex15_1:169519121-169519144:-_5-1	F5	568	381
MEGF11_CCDS10213.2_ex13_15:66249966-66249989:+_5-1	MEGF11	334	472
URB1_CCDS46645.1_ex26_21:33733339-33733362:+_5-3	URB1	49	642
PTGER2_CCDS9708.1_ex0_14:52781630-52781653:-_5-3	PTGER2	601	369
USF2_CCDS12452.1_ex2_19:35760572-35760595:+_5-1	USF2	198	194
LOX_CCDS4129.1_ex6_5:121413376-121413399:-_5-5	LOX	333	392
MKL1_CCDS14003.1_ex7_22:40820334-40820357:-_5-4	MKL1	1078	706
NALCN_CCDS9498.1_ex22_13:101759888-101759911:+_5-2	NALCN	424	392
APLP2_CCDS44773.1_ex1_11:129979326-129979349:+_5-1	APLP2	426	498
MGAT5_CCDS2171.1_ex5_2:135095897-135095920:+_5-4	MGAT5	939	523
UTS2R_CCDS11810.1_ex0_17:80332542-80332565:+_5-5	UTS2R	841	741
BMP3_CCDS3588.1_ex0_4:81952707-81952730:-_5-1	BMP3	120	832
CCDC113_CCDS10795.1_ex3_16:58292267-58292290:-_5-3	CCDC113	448	825
FBN2_CCDS34222.1_ex64_5:127873150-127873173:+_5-5	FBN2	683	853
DPH6_CCDS10043.1_ex5_15:35746954-35746977:-_6-1	DPH6	266	497
ELN_CCDS43598.1_ex17_7:73467521-73467544:-_5-5	ELN	665	658
ANKDD1A_CCDS10197.2_ex3_15:65214114-65214137:-_5-1	ANKDD1A	334	355
DAB2IP_CCDS6832.1_ex0_9:124519427-124519450:+_5-1	DAB2IP	374	366
PPP1R12A_CCDS44947.1_ex22_12:80239123-80239146:-_5-4	PPP1R12A	102	432
C8B_CCDS30730.1_ex8_1:57420365-57420388:-_5-4	C8B	453	678
C17orf64_CCDS32698.2_ex2_17:58503556-58503579:+_5-3	C17orf64	713	961
COL27A1_CCDS6802.1_ex2_9:116931533-116931556:-_5-3	COL27A1	756	302
SMARCAD1_CCDS3639.1_ex11_4:95195920-95195943:-_5-4	SMARCAD1	95	136
CNDP1_CCDS12007.1_ex3_18:72228164-72228187:+_5-3	CNDP1	511	773
UFD1L_CCDS13761.1_ex9_22:19462581-19462604:+_5-4	UFD1L	188	372
SULT1B1_CCDS3530.1_ex5_4:70620401-70620424:-_5-3	SULT1B1	517	346
C16orf95_CCDS54049.1_ex3_16:87350703-87350726:-_5-5	C16orf95	382	956
CAPZB_CCDS41277.1_ex4_1:19683973-19683996:-_5-1	CAPZB	206	235
AES_CCDS12101.1_ex4_19:3057723-3057746:+_5-4	AES	245	555
ADRM1_CCDS13496.1_ex3_20:60881759-60881782:+_5-5	ADRM1	1181	831
NHP2_CCDS34308.1_ex2_5:177580657-177580680:-_6-3	NHP2	92	51
ZNF224_CCDS33046.1_ex3_19:44611224-44611247:+_5-4	ZNF224	341	400
AIF1L_CCDS55348.1_ex5_9:133993143-133993166:-_8-6	AIF1L	6	132
KLF1_CCDS12285.1_ex1_19:12996716-12996739:+_5-5	KLF1	235	203
FABP12_CCDS47882.1_ex2_8:82441771-82441794:+_5-4	FABP12	397	334
KRTAP5-9_CCDS53677.1_ex0_11:71259935-71259958:-_4-3	KRTAP5-9	301	396
KLHL14_CCDS32813.1_ex4_18:30267143-30267166:-_5-2	KLHL14	65	217
XRRA1_CCDS44680.1_ex9_11:74617470-74617493:-_5-5	XRRA1	308	120
FBXO33_CCDS9677.1_ex3_14:39901041-39901064:+_5-4	FBXO33	274	184
TDG_CCDS9095.1_ex2_12:104373598-104373621:+_5-1	TDG	553	254
AGER_CCDS4746.1_ex9_6:32151668-32151691:-_5-5	AGER	750	458
EIF3L_CCDS13960.1_ex3_22:38251598-38251621:+_5-2	EIF3L	558	650
POU5F1_CCDS34391.1_ex4_6:31137978-31138001:+_7-7	POU5F1	333	972
FOXA1_CCDS9665.1_ex0_14:38061582-38061605:+_5-2	FOXA1	549	605
MCM9_CCDS5121.1_ex5_6:119252751-119252774:+_5-5	MCM9	221	229
FCN2_CCDS6983.1_ex5_9:137777606-137777629:+_5-3	FCN2	655	595
OLFML2A_CCDS65129.1_ex1_9:127563927-127563950:-_5-3	OLFML2A	418	1036
GTF3C2_CCDS1749.1_ex12_2:27560109-27560132:-_5-2	GTF3C2	132	148
CRHR2_CCDS5429.1_ex8_7:30705209-30705232:+_5-2	CRHR2	664	603
EXD3_CCDS48066.1_ex13_9:140249193-140249216:+_5-2	EXD3	618	779
SLC25A34_CCDS162.1_ex1_1:16064463-16064486:-_5-4	SLC25A34	522	500
NOTCH1_CCDS43905.1_ex29_9:139413884-139413907:+_5-4	NOTCH1	566	834
BOP1_CCDS6418.1_ex9_8:145488242-145488265:+_5-2	BOP1	4	637
PIK3C2B_CCDS1446.1_ex31_1:204438025-204438048:-_5-3	PIK3C2B	422	418
ARHGEF16_CCDS46.2_ex0_1:3379769-3379792:-_5-1	ARHGEF16	607	887
MFGE8_CCDS10347.1_ex6_15:89453040-89453063:-_5-4	MFGE8	404	409
UBE2E1_CCDS2638.1_ex2_3:23929109-23929132:+_7-6	UBE2E1	497	402
GPR150_CCDS4074.1_ex0_5:94956272-94956295:+_5-3	GPR150	271	527
DBNL_CCDS34622.1_ex5_7:44097402-44097425:+_5-2	DBNL	275	133
PPID_CCDS3801.1_ex7_4:159640389-159640412:-_5-3	PPID	261	72
ABCC11_CCDS10732.1_ex17_16:48239361-48239384:-_5-2	ABCC11	472	451
MMP8_CCDS8320.1_ex8_11:102593278-102593301:-_5-4	MMP8	86	319
AP4S1_CCDS45093.1_ex1_14:31539113-31539136:+_7-4	AP4S1	275	215
NLRP11_CCDS12935.1_ex7_19:56321014-56321037:-_5-3	NLRP11	741	299
HOXC13_CCDS8865.1_ex0_12:54333060-54333083:-_5-2	HOXC13	603	477
C7orf34_CCDS5876.2_ex0_7:142636800-142636823:+_5-3	C7orf34	366	303
PSMD7_CCDS10910.1_ex1_16:74334004-74334027:+_5-1	PSMD7	112	500
ADIPOR2_CCDS8511.1_ex3_12:1889629-1889652:-_5-5	ADIPOR2	284	354
DNASE1L3_CCDS2886.1_ex3_3:58186780-58186803:+_5-2	DNASE1L3	517	381
IQCJ-SCHIP1_CCDS56289.1_ex4_3:159482531-159482554:-_5-4	IQCJ-SCHIP1	484	655
MCMDC2_CCDS47868.1_ex3_8:67789757-67789780:+_5-3	MCMDC2	185	217
STRADA_CCDS11642.1_ex3_17:61787898-61787921:-_5-3	STRADA	626	502
PRRT4_CCDS47698.2_ex4_7:127999870-127999893:+_5-4	PRRT4	103	240
MMP10_CCDS8321.1_ex6_11:102649392-102649415:+_5-3	MMP10	176	204
ZNF254_CCDS32983.1_ex1_19:24288845-24288868:+_11-3	ZNF254	300	462
ZCCHC9_CCDS4054.1_ex0_5:80600897-80600920:+_5-4	ZCCHC9	78	268
EVX1_CCDS5413.1_ex1_7:27284774-27284797:-_5-4	EVX1	494	667
SLC13A1_CCDS5786.1_ex8_7:122787303-122787326:+_5-3	SLC13A1	381	301
PAXBP1_CCDS13619.1_ex12_21:34132198-34132221:-_5-1	PAXBP1	106	75
RAB7L1_CCDS1459.1_ex1_1:205739927-205739950:+_6-2	RAB7L1	110	280
RAB3IL1_CCDS60809.1_ex4_11:61672320-61672343:+_5-3	RAB3IL1	1091	463
ABHD14B_CCDS2842.1_ex1_3:52004012-52004035:+_5-2	ABHD14B	72	162
VEZT_CCDS44954.1_ex1_12:95645823-95645846:-_5-1	VEZT	304	183
MON1A_CCDS2808.2_ex2_3:49948266-49948289:-_5-2	MON1A	703	974
RNF40_CCDS10691.1_ex1_16:30774577-30774600:+_5-1	RNF40	110	367
CCDC88B_CCDS8072.2_ex2_11:64108459-64108482:-_5-1	CCDC88B	521	1001
UNG_CCDS9124.1_ex2_12:109537067-109537090:-_5-5	UNG	476	87
ENPEP_CCDS3691.1_ex0_4:111397659-111397682:+_5-1	ENPEP	494	333
DLG3_CCDS14403.1_ex14_X:69719016-69719039:+_9-9	DLG3	675	278
CHRFAM7A_CCDS32184.1_ex1_15:30659706-30659729:+_5-1	CHRFAM7A	452	459
CHST15_CCDS55731.1_ex4_10:125805612-125805635:-_5-5	CHST15	479	695
PCDHB11_CCDS4253.1_ex0_5:140579512-140579535:+_5-1	PCDHB11	269	265
MAMSTR_CCDS12730.1_ex3_19:49217755-49217778:+_5-3	MAMSTR	347	486
SLC24A2_CCDS55297.1_ex8_9:19786133-19786156:+_5-2	SLC24A2	0	0
RND2_CCDS11452.1_ex3_17:41180118-41180141:+_5-5	RND2	425	270
TSPAN31_CCDS8952.1_ex2_12:58139952-58139975:+_5-2	TSPAN31	190	290
VKORC1L1_CCDS5529.1_ex2_7:65419127-65419150:-_8-6	VKORC1L1	595	346
CCL21_CCDS6571.1_ex2_9:34709847-34709870:-_5-5	CCL21	373	341
FAM47B_CCDS14236.1_ex0_X:34961967-34961990:+_5-2	FAM47B	433	194
RSF1_CCDS8253.1_ex12_11:77451836-77451859:+_5-3	RSF1	184	51
APCS_CCDS1186.1_ex1_1:159557939-159557962:+_5-1	APCS	447	896
BRD1_CCDS14080.1_ex11_22:50216702-50216725:-_5-2	BRD1	337	366
MRGPRX3_CCDS7830.1_ex0_11:18158973-18158996:-_5-2	MRGPRX3	704	306
ELK4_CCDS1456.1_ex2_1:205589485-205589508:+_5-3	ELK4	818	303
LURAP1_CCDS30703.1_ex1_1:46685526-46685549:-_5-4	LURAP1	243	832
HSD3B7_CCDS10698.1_ex2_16:30997741-30997764:+_5-4	HSD3B7	325	393
UPP2_CCDS2207.1_ex3_2:158974422-158974445:+_5-4	UPP2	228	191
RNF38_CCDS6603.1_ex7_9:36357832-36357855:+_5-1	RNF38	359	398
TRIM58_CCDS1636.1_ex0_1:248020850-248020873:+_5-3	TRIM58	439	395
TC2N_CCDS9897.1_ex8_14:92268608-92268631:+_5-2	TC2N	293	658
SLC22A12_CCDS60835.1_ex5_11:64366340-64366363:-_5-5	SLC22A12	1397	440
C4orf19_CCDS3442.1_ex1_4:37592230-37592253:+_5-3	C4orf19	340	434
PYURF_CCDS3631.1_ex1_4:89444633-89444656:+_5-2	PYURF	169	414
BLVRA_CCDS5472.1_ex5_7:43843278-43843301:-_5-5	BLVRA	314	334
ATP8A1_CCDS3466.1_ex16_4:42526839-42526862:-_5-1	ATP8A1	25	111
NTAN1_CCDS10558.1_ex7_16:15141724-15141747:+_5-4	NTAN1	293	163
AGO1_CCDS398.1_ex2_1:36358261-36358284:-_5-2	AGO1	303	719
HNRNPU_CCDS31081.1_ex10_1:245023658-245023681:-_5-1	HNRNPU	168	200
FAM83E_CCDS42587.1_ex4_19:49116499-49116522:-_5-5	FAM83E	841	543
CHP1_CCDS10073.1_ex4_15:41562796-41562819:-_5-5	CHP1	274	624
HDGFRP2_CCDS42472.1_ex4_19:4491621-4491644:-_5-4	HDGFRP2	357	628
HEPHL1_CCDS44710.1_ex1_11:93778852-93778875:+_5-1	HEPHL1	184	311
SSUH2_CCDS2568.1_ex8_3:8675455-8675478:+_5-5	SSUH2	494	962
AASDH_CCDS3504.1_ex11_4:57244302-57244325:+_5-5	AASDH	96	150
COQ10A_CCDS41796.1_ex3_12:56663272-56663295:-_5-5	COQ10A	134	167
ZNF132_CCDS12980.1_ex0_19:58946230-58946253:+_5-2	ZNF132	230	190
INTS9_CCDS34873.1_ex7_8:28651437-28651460:+_5-2	INTS9	0	263
MAD2L1BP_CCDS47431.1_ex2_6:43604190-43604213:+_5-2	MAD2L1BP	383	725
CCDC180_CCDS35077.2_ex1_9:100070361-100070384:+_5-1	CCDC180	150	362
ADH4_CCDS34032.1_ex6_4:100062741-100062764:+_5-5	ADH4	528	502
SNX6_CCDS41942.1_ex7_14:35066777-35066800:-_5-4	SNX6	368	110
BTN2A2_CCDS4606.1_ex6_6:26392655-26392678:+_16-15	BTN2A2	499	456
CHM_CCDS14454.1_ex11_X:85233845-85233868:+_5-1	CHM	544	873
ARHGAP15_CCDS2184.1_ex1_2:143959753-143959776:-_5-2	ARHGAP15	249	483
NOP9_CCDS66616.1_ex0_14:24769280-24769303:-_5-2	NOP9	150	672
FGD1_CCDS14359.1_ex14_X:54496863-54496886:+_5-4	FGD1	889	572
SPOCK2_CCDS44431.1_ex1_10:73847928-73847951:-_7-4	SPOCK2	527	405
MAGEH1_CCDS14369.1_ex0_X:55479235-55479258:+_5-4	MAGEH1	114	39
HNRNPCL1_CCDS30591.1_ex0_1:12907964-12907987:-_5-4	HNRNPCL1	24	40
TRAF5_CCDS1497.1_ex5_1:211534487-211534510:+_5-5	TRAF5	339	303
SBSN_CCDS12464.1_ex4_19:36018807-36018830:-_5-1	SBSN	595	616
PDCD6_CCDS3854.1_ex3_5:306861-306884:-_9-7	PDCD6	195	216
TRMT10C_CCDS43122.1_ex0_3:101283861-101283884:+_5-3	TRMT10C	129	159
TRIM38_CCDS4568.1_ex0_6:25967017-25967040:+_5-2	TRIM38	265	129
PNMA6C_CCDS55533.1_ex0_X:152241597-152241620:+_1-1	PNMA6C	268	304
MINPP1_CCDS53552.1_ex2_10:89272876-89272899:-_10-8	MINPP1	131	52
PPP2R5E_CCDS61467.1_ex6_14:63860536-63860559:-_5-1	PPP2R5E	116	238
ORC3_CCDS43486.1_ex9_6:88331097-88331120:-_5-3	ORC3	78	439
MROH2B_CCDS47202.1_ex35_5:41058226-41058249:-_5-4	MROH2B	469	485
PIRT_CCDS45614.1_ex0_17:10728836-10728859:+_5-5	PIRT	432	468
GNPNAT1_CCDS9712.1_ex2_14:53248601-53248624:-_5-2	GNPNAT1	82	37
CREM_CCDS31181.1_ex1_10:35437391-35437414:-_26-2	CREM	285	34
ZNF175_CCDS12837.1_ex1_19:52084747-52084770:+_5-1	ZNF175	848	456
KCTD16_CCDS34260.1_ex0_5:143586827-143586850:-_5-4	KCTD16	89	352
IFI27_CCDS32148.1_ex0_14:94578112-94578135:-_5-1	IFI27	729	439
MAD1L1_CCDS43539.1_ex14_7:2262347-2262370:-_5-4	MAD1L1	777	994
KLLN_CCDS44454.1_ex0_10:89622154-89622177:-_5-5	KLLN	380	252
BTN1A1_CCDS4614.1_ex1_6:26501890-26501913:-_5-1	BTN1A1	355	454
TMEM72_CCDS41504.1_ex2_10:45427456-45427479:+_5-2	TMEM72	599	759
RPS6KB2_CCDS41677.1_ex5_11:67200081-67200104:+_5-4	RPS6KB2	403	351
EXTL3_CCDS6070.1_ex0_8:28574157-28574180:-_5-1	EXTL3	90	222
CRTC1_CCDS32963.1_ex4_19:18860586-18860609:-_5-3	CRTC1	360	424
CLRN3_CCDS7656.1_ex1_10:129682076-129682099:-_5-3	CLRN3	254	524
NPLOC4_CCDS45812.1_ex10_17:79573757-79573780:+_5-3	NPLOC4	247	662
SLCO1B7_CCDS44843.1_ex7_12:21201718-21201741:+_5-5	SLCO1B7	593	241
GEMIN7_CCDS12654.1_ex0_19:45593505-45593528:-_5-2	GEMIN7	127	402
FAM185A_CCDS47676.1_ex3_7:102401752-102401775:+_5-5	FAM185A	123	20
ZNF416_CCDS12954.1_ex0_19:58084877-58084900:-_5-3	ZNF416	413	278
CELF6_CCDS10242.1_ex5_15:72581711-72581734:+_5-2	CELF6	980	487
SLC7A5_CCDS10964.1_ex7_16:87874676-87874699:-_5-4	SLC7A5	22	267
ALOX5AP_CCDS9337.1_ex1_13:31318251-31318274:-_5-2	ALOX5AP	496	689
SEC14L4_CCDS13878.1_ex9_22:30891913-30891936:-_5-5	SEC14L4	1	0
KRT76_CCDS8838.1_ex7_12:53169270-53169293:+_5-4	KRT76	243	32
RPE_CCDS2388.1_ex0_2:210867489-210867512:-_9-1	RPE	147	621
HGD_CCDS3000.1_ex10_3:120389319-120389342:+_5-4	HGD	119	116
SMURF2_CCDS32707.1_ex16_17:62594516-62594539:-_5-4	SMURF2	288	146
TCF21_CCDS5167.1_ex0_6:134210659-134210682:-_5-2	TCF21	620	443
FAM63B_CCDS42046.1_ex1_15:59080103-59080126:+_5-5	FAM63B	302	461
TRUB2_CCDS6897.1_ex3_9:131076151-131076174:-_5-2	TRUB2	496	432
POLA2_CCDS8098.1_ex7_11:65048554-65048577:+_5-5	POLA2	4	339
COX6C_CCDS6284.1_ex0_8:100899818-100899841:-_3-1	COX6C	192	90
ZNF470_CCDS33122.1_ex3_19:57089006-57089029:+_5-4	ZNF470	370	363
SLC25A48_CCDS43366.2_ex3_5:135188297-135188320:-_5-3	SLC25A48	247	238
PTCRA_CCDS4874.1_ex3_6:42893241-42893264:-_7-7	PTCRA	223	339
COA6_CCDS31059.1_ex1_1:234509972-234509995:+_6-2	COA6	778	219
DPH1_CCDS42228.1_ex4_17:1939962-1939985:+_5-3	DPH1	178	524
UNKL_CCDS53980.1_ex2_16:1417683-1417706:-_13-5	UNKL	1090	399
