sgRNA	gene	3980STDY6310329.sample	ERS717283.plasmid
RYR2_CCDS55691.1_ex30_1:237754043-237754066:+_5-3	RYR2	1186	716
ARMCX4_CCDS59170.1_ex0_X:100745130-100745153:+_5-4	ARMCX4	71	10
HS3ST3B1_CCDS11167.1_ex0_17:14205073-14205096:+_5-3	HS3ST3B1	882	469
GAS2_CCDS7858.1_ex2_11:22747951-22747974:+_5-4	GAS2	47	291
SH2D1A_CCDS14608.1_ex2_X:123504031-123504054:-_5-5	SH2D1A	561	171
C18orf32_CCDS32831.1_ex1_18:47009987-47010010:+_5-3	C18orf32	137	66
MRAP_CCDS13612.1_ex1_21:33678953-33678976:-_8-1	MRAP	593	539
ULK1_CCDS9274.1_ex12_12:132396589-132396612:-_5-4	ULK1	167	528
SPATA5_CCDS3730.1_ex5_4:123856913-123856936:+_5-4	SPATA5	599	309
ATP1A4_CCDS1197.1_ex4_1:160128791-160128814:+_10-2	ATP1A4	901	436
TOB2_CCDS14015.1_ex0_22:41832868-41832891:+_5-2	TOB2	843	534
MCCD1_CCDS34396.1_ex0_6:31496951-31496974:-_5-3	MCCD1	412	451
HPS4_CCDS13835.1_ex3_22:26860634-26860657:+_5-1	HPS4	812	496
MYO19_CCDS45654.1_ex16_17:34881127-34881150:-_5-2	MYO19	263	210
FZR1_CCDS12109.1_ex7_19:3531797-3531820:-_5-4	FZR1	1067	947
SLC7A14_CCDS33892.1_ex2_3:170201202-170201225:-_5-2	SLC7A14	249	208
PTAFR_CCDS318.1_ex0_1:28477304-28477327:+_5-4	PTAFR	385	251
OLFML2B_CCDS1236.1_ex3_1:161969952-161969975:+_5-2	OLFML2B	421	534
C20orf173_CCDS46594.1_ex2_20:34116628-34116651:+_5-1	C20orf173	528	372
ZGLP1_CCDS45959.1_ex3_19:10418950-10418973:-_5-2	ZGLP1	1209	871
TEFM_CCDS42291.1_ex1_17:29227475-29227498:-_5-2	TEFM	969	581
RNF165_CCDS32823.1_ex5_18:44030740-44030763:+_8-7	RNF165	49	33
FUCA2_CCDS5200.1_ex4_6:143825257-143825280:+_5-1	FUCA2	449	220
SV2B_CCDS10370.1_ex1_15:91795207-91795230:+_5-2	SV2B	457	457
PTGDR2_CCDS7994.1_ex0_11:60620680-60620703:+_5-2	PTGDR2	55	118
TVP23A_CCDS45408.1_ex4_16:10868909-10868932:+_5-4	TVP23A	123	181
LY75_CCDS2211.1_ex29_2:160741776-160741799:+_5-4	LY75	156	204
VEGFC_CCDS43285.1_ex5_4:177650878-177650901:-_5-5	VEGFC	224	240
GSG2_CCDS11036.1_ex0_17:3628185-3628208:+_5-5	GSG2	692	533
FNIP2_CCDS47155.1_ex11_4:159782779-159782802:+_5-3	FNIP2	154	168
EXOSC1_CCDS7459.1_ex5_10:99203000-99203023:+_5-4	EXOSC1	846	275
KLHL17_CCDS30550.1_ex1_1:896867-896890:+_5-2	KLHL17	613	405
XRCC3_CCDS9984.1_ex2_14:104165882-104165905:-_5-2	XRCC3	0	30
RPS21_CCDS13497.1_ex2_20:60962927-60962950:-_5-4	RPS21	0	7
LRRTM4_CCDS46346.1_ex1_2:77746280-77746303:-_5-2	LRRTM4	208	100
NRARP_CCDS35188.1_ex0_9:140196190-140196213:+_5-2	NRARP	460	559
POLG_CCDS10350.1_ex21_15:89876713-89876736:-_5-4	POLG	600	520
N4BP2L2_CCDS45024.1_ex2_13:33017895-33017918:+_11-3	N4BP2L2	173	83
LTF_CCDS33747.1_ex14_3:46497835-46497858:-_5-5	LTF	729	581
KCNIP1_CCDS34285.1_ex4_5:170149726-170149749:-_5-4	KCNIP1	127	133
SLC25A47_CCDS9959.1_ex3_14:100793697-100793720:-_5-4	SLC25A47	1567	612
SLC26A4_CCDS5746.1_ex3_7:107314659-107314682:-_5-3	SLC26A4	160	216
LYSMD4_CCDS10381.1_ex0_15:100269714-100269737:+_9-5	LYSMD4	747	973
RUNX1T1_CCDS47891.1_ex5_8:93003952-93003975:+_5-1	RUNX1T1	379	239
ARMC9_CCDS2484.1_ex7_2:232104722-232104745:+_5-4	ARMC9	512	470
CNGA2_CCDS14701.1_ex5_X:150911870-150911893:-_5-5	CNGA2	278	339
TNFRSF19_CCDS55893.1_ex3_13:24242171-24242194:-_5-4	TNFRSF19	1514	858
ETHE1_CCDS12622.1_ex4_19:44030399-44030422:-_5-4	ETHE1	551	628
IL21R_CCDS10630.1_ex2_16:27448898-27448921:-_5-2	IL21R	107	102
SMKR1_CCDS59077.1_ex1_7:129152199-129152222:-_4-3	SMKR1	574	337
RFNG_CCDS32773.1_ex3_17:80007855-80007878:+_5-1	RFNG	1071	367
C1QL2_CCDS42737.1_ex1_2:119915398-119915421:+_5-3	C1QL2	834	680
GLS_CCDS2308.1_ex0_2:191746145-191746168:+_5-3	GLS	684	550
DENND1B_CCDS41452.2_ex11_1:197641190-197641213:-_5-5	DENND1B	188	261
LY6G5B_CCDS34400.1_ex2_6:31639651-31639674:+_5-3	LY6G5B	1230	840
UBAP2_CCDS65026.1_ex15_9:33944588-33944611:+_5-3	UBAP2	143	259
ABCC2_CCDS7484.1_ex5_10:101554194-101554217:+_5-3	ABCC2	28	258
SLC12A3_CCDS10770.1_ex10_16:56913474-56913497:+_5-4	SLC12A3	1576	1177
POMT2_CCDS9857.1_ex20_14:77786892-77786915:-_5-5	POMT2	14	135
MCMDC2_CCDS47868.1_ex5_8:67791059-67791082:+_5-4	MCMDC2	1	7
CYP46A1_CCDS9954.1_ex4_14:100166402-100166425:+_5-3	CYP46A1	411	253
CYTH1_CCDS32754.1_ex8_17:76698294-76698317:+_5-4	CYTH1	0	33
NUMA1_CCDS31633.1_ex12_11:71726091-71726114:+_5-3	NUMA1	782	587
GPT2_CCDS10725.1_ex4_16:46943653-46943676:-_5-4	GPT2	297	190
SSTR4_CCDS42856.1_ex0_20:23016736-23016759:-_5-5	SSTR4	0	2
KCTD15_CCDS12434.1_ex2_19:34297824-34297847:+_5-3	KCTD15	352	467
ZIC3_CCDS14663.1_ex0_X:136648964-136648987:-_5-1	ZIC3	141	363
STAB2_CCDS31888.1_ex22_12:104067688-104067711:-_5-4	STAB2	685	552
P2RY13_CCDS3158.2_ex0_3:151046738-151046761:-_5-5	P2RY13	376	248
CCKBR_CCDS7761.1_ex2_11:6291420-6291443:-_5-3	CCKBR	445	600
IMPG1_CCDS4985.1_ex7_6:76715002-76715025:-_5-1	IMPG1	347	211
IQGAP2_CCDS34188.1_ex14_5:75927679-75927702:-_5-2	IQGAP2	609	446
KCNK16_CCDS47420.1_ex2_6:39285581-39285604:-_5-1	KCNK16	621	379
TFAP2E_CCDS393.2_ex1_1:36039686-36039709:-_5-1	TFAP2E	453	179
RFWD3_CCDS32486.1_ex6_16:74671770-74671793:+_5-1	RFWD3	433	397
CCT6A_CCDS34640.1_ex4_7:56125674-56125697:+_5-1	CCT6A	67	69
FAM129A_CCDS1364.1_ex4_1:184777298-184777321:+_5-1	FAM129A	0	11
GTF3C4_CCDS6953.1_ex1_9:135553847-135553870:+_5-5	GTF3C4	752	495
NTM_CCDS41733.1_ex2_11:132016171-132016194:+_5-1	NTM	95	251
GPR174_CCDS14443.1_ex0_X:78426720-78426743:-_5-1	GPR174	305	117
PNPO_CCDS11522.1_ex2_17:46022048-46022071:+_5-3	PNPO	84	97
SCUBE1_CCDS14048.1_ex14_22:43627757-43627780:-_5-1	SCUBE1	651	680
TOR1A_CCDS6930.1_ex4_9:132586238-132586261:+_5-5	TOR1A	612	416
WDR5_CCDS6981.1_ex6_9:137013404-137013427:-_5-4	WDR5	259	100
HSPB7_CCDS30611.1_ex1_1:16343570-16343593:+_5-1	HSPB7	3299	987
CRB2_CCDS6852.2_ex2_9:126128379-126128402:-_5-3	CRB2	1155	731
NFKBIE_CCDS34463.1_ex5_6:44233027-44233050:-_5-2	NFKBIE	185	370
RNF122_CCDS6091.1_ex3_8:33408860-33408883:-_5-2	RNF122	55	100
IDO1_CCDS47847.1_ex4_8:39777620-39777643:-_5-3	IDO1	0	19
C9orf116_CCDS43899.1_ex2_9:138391573-138391596:-_5-5	C9orf116	441	397
SCNM1_CCDS55636.1_ex2_1:151139606-151139629:+_5-2	SCNM1	232	260
RPL18_CCDS12726.1_ex3_19:49120006-49120029:-_5-4	RPL18	268	324
FGF2_CCDS34059.1_ex0_4:123748418-123748441:+_5-5	FGF2	601	429
KRT38_CCDS11392.1_ex6_17:39597027-39597050:+_5-4	KRT38	420	331
SAE1_CCDS12696.1_ex1_19:47646840-47646863:+_6-4	SAE1	223	370
STAMBP_CCDS1929.1_ex3_2:74074687-74074710:+_5-3	STAMBP	391	295
UNC13A_CCDS46013.2_ex34_19:17767182-17767205:+_5-4	UNC13A	741	648
HSP90B1_CCDS9094.1_ex9_12:104335417-104335440:-_5-4	HSP90B1	0	0
TEX9_CCDS10157.1_ex5_15:56681526-56681549:+_5-1	TEX9	20	54
HIPK1_CCDS41370.1_ex3_1:114499251-114499274:+_5-3	HIPK1	75	175
EMP3_CCDS12715.1_ex1_19:48830832-48830855:+_5-2	EMP3	118	177
SLC35B3_CCDS4508.1_ex7_6:8428195-8428218:+_5-4	SLC35B3	46	35
STAT4_CCDS2310.1_ex16_2:191929552-191929575:-_5-3	STAT4	332	326
LRIT3_CCDS3688.3_ex1_4:110772967-110772990:-_5-2	LRIT3	671	565
CABP5_CCDS12709.1_ex2_19:48542504-48542527:-_5-1	CABP5	449	772
UFSP2_CCDS3842.1_ex9_4:186339816-186339839:+_5-5	UFSP2	9	90
WSB2_CCDS61251.1_ex2_12:118473014-118473037:+_8-1	WSB2	951	956
SNX17_CCDS1750.1_ex3_2:27596159-27596182:-_5-1	SNX17	1544	1233
TRAF4_CCDS11243.1_ex0_17:27071234-27071257:-_5-1	TRAF4	223	398
ABCA13_CCDS47584.1_ex8_7:48278980-48279003:+_5-2	ABCA13	430	332
ZNF395_CCDS6067.1_ex8_8:28218421-28218444:-_5-4	ZNF395	956	842
TSPAN32_CCDS7733.1_ex2_11:2325336-2325359:-_5-2	TSPAN32	293	397
SECISBP2L_CCDS32234.1_ex14_15:49327589-49327612:-_5-4	SECISBP2L	275	231
ROPN1_CCDS3026.1_ex3_3:123695793-123695816:+_5-5	ROPN1	1286	1232
HS3ST5_CCDS34517.1_ex0_6:114379164-114379187:-_5-3	HS3ST5	977	879
LPAR6_CCDS9410.1_ex0_13:48986313-48986336:-_5-5	LPAR6	17	78
HRCT1_CCDS35012.1_ex0_9:35906369-35906392:+_5-1	HRCT1	781	547
FGF8_CCDS7515.1_ex1_10:103531263-103531286:-_5-1	FGF8	610	335
DNAH9_CCDS11160.1_ex19_17:11593155-11593178:+_10-1	DNAH9	617	431
KLC3_CCDS12660.2_ex1_19:45849812-45849835:-_5-1	KLC3	980	605
SEPT2_CCDS2548.1_ex3_2:242275466-242275489:+_5-4	SEPT2	396	319
TDRKH_CCDS41394.1_ex10_1:151753955-151753978:-_5-4	TDRKH	0	40
TIMM8B_CCDS8357.2_ex0_11:111956136-111956159:-_5-1	TIMM8B	354	209
SCAND3_CCDS34355.1_ex1_6:28542579-28542602:-_5-1	SCAND3	594	376
UPF1_CCDS12386.1_ex2_19:18958604-18958627:+_5-1	UPF1	455	427
ASB1_CCDS33416.1_ex2_2:239344543-239344566:+_5-4	ASB1	2053	1152
BANP_CCDS10966.2_ex3_16:88039748-88039771:+_5-4	BANP	176	383
FUT4_CCDS8301.1_ex0_11:94277887-94277910:-_5-4	FUT4	101	277
GABRB2_CCDS4354.1_ex6_5:160972288-160972311:-_5-3	GABRB2	1019	831
EPB41L4A_CCDS43350.1_ex21_5:111643126-111643149:+_5-5	EPB41L4A	264	308
C20orf201_CCDS33509.1_ex1_20:62715361-62715384:-_5-5	C20orf201	997	1072
TBC1D2B_CCDS32301.2_ex8_15:78317787-78317810:-_5-2	TBC1D2B	11	159
BRCC3_CCDS56610.1_ex3_X:154305484-154305507:+_5-3	BRCC3	299	108
SIAH2_CCDS3152.1_ex0_3:150460471-150460494:-_5-3	SIAH2	667	723
CUL9_CCDS4890.1_ex9_6:43164559-43164582:+_5-3	CUL9	1323	929
KIAA1683_CCDS32958.1_ex1_19:18377488-18377511:-_5-4	KIAA1683	747	375
ZNF23_CCDS10900.1_ex0_16:71483126-71483149:+_5-1	ZNF23	184	182
THRB_CCDS2641.1_ex5_3:24193949-24193972:+_5-4	THRB	122	129
SERPINA4_CCDS9927.1_ex0_14:95030214-95030237:+_5-3	SERPINA4	540	507
PRAMEF8_CCDS30597.1_ex1_1:13388641-13388664:-_5-2	PRAMEF8	653	630
WDR26_CCDS31037.2_ex12_1:224619396-224619419:-_5-4	WDR26	438	548
PFN1_CCDS11061.1_ex1_17:4849961-4849984:-_5-1	PFN1	367	628
TRANK1_CCDS46789.2_ex16_3:36931307-36931330:+_5-2	TRANK1	635	589
IFNL3_CCDS12530.1_ex2_19:39734780-39734803:+_5-1	IFNL3	592	739
APCS_CCDS1186.1_ex1_1:159557983-159558006:-_5-2	APCS	291	157
PLIN3_CCDS12137.1_ex4_19:4859655-4859678:-_5-5	PLIN3	798	629
SLC35E2B_CCDS44041.1_ex4_1:1602983-1603006:-_5-4	SLC35E2B	132	360
PHOX2B_CCDS3463.1_ex2_4:41750483-41750506:-_5-5	PHOX2B	33	127
UPK3BL_CCDS47675.1_ex5_7:102283086-102283109:-_5-5	UPK3BL	1524	771
MYO1E_CCDS32254.1_ex14_15:59500988-59501011:-_5-1	MYO1E	907	588
PGR_CCDS8310.1_ex7_11:100998804-100998827:-_7-6	PGR	415	312
XKR9_CCDS34905.1_ex1_8:71619215-71619238:+_5-3	XKR9	184	82
ANXA7_CCDS7325.1_ex9_10:75157004-75157027:+_5-3	ANXA7	318	656
KLF4_CCDS6770.2_ex2_9:110250025-110250048:+_5-1	KLF4	591	310
TUBG1_CCDS11433.1_ex3_17:40764139-40764162:+_5-2	TUBG1	98	209
SLC25A46_CCDS4100.1_ex4_5:110083902-110083925:+_5-3	SLC25A46	572	329
S100A10_CCDS1008.1_ex1_1:151958594-151958617:-_5-5	S100A10	29	93
RBM46_CCDS3790.1_ex2_4:155720005-155720028:-_5-5	RBM46	282	277
INTS4_CCDS31644.1_ex20_11:77692557-77692580:-_5-3	INTS4	110	97
TRAPPC3L_CCDS47468.1_ex3_6:116864496-116864519:-_5-5	TRAPPC3L	58	25
CECR6_CCDS13740.1_ex0_22:17600840-17600863:-_9-5	CECR6	1163	713
OSBPL2_CCDS13494.1_ex6_20:60856141-60856164:-_5-5	OSBPL2	102	406
PCDH12_CCDS4269.1_ex3_5:141335991-141336014:+_5-2	PCDH12	469	621
RASL10B_CCDS11297.1_ex2_17:34068126-34068149:-_5-5	RASL10B	1152	839
UNC80_CCDS2387.2_ex11_2:210683760-210683783:+_5-3	UNC80	713	709
GRM7_CCDS43042.1_ex5_3:7494342-7494365:-_5-5	GRM7	193	387
CASK_CCDS14257.1_ex20_X:41524628-41524651:-_5-4	CASK	1238	557
FASN_CCDS11801.1_ex34_17:80049423-80049446:-_5-2	FASN	512	493
DYNLRB2_CCDS10929.1_ex2_16:80583432-80583455:-_5-3	DYNLRB2	27	164
UNKL_CCDS32359.1_ex4_16:1464000-1464023:+_13-13	UNKL	231	275
SNX11_CCDS11526.1_ex4_17:46196392-46196415:-_5-4	SNX11	208	527
EXOC3L2_CCDS12657.1_ex4_19:45728080-45728103:-_5-4	EXOC3L2	1013	682
ZNF579_CCDS12927.1_ex0_19:56090228-56090251:-_5-4	ZNF579	49	99
DDR2_CCDS1241.1_ex5_1:162729657-162729680:-_5-3	DDR2	803	645
STXBP2_CCDS12181.1_ex8_19:7707171-7707194:-_5-5	STXBP2	703	517
TMEM5_CCDS61179.1_ex1_12:64202511-64202534:+_8-6	TMEM5	539	715
CSNK1G2_CCDS12077.1_ex4_19:1979022-1979045:-_5-5	CSNK1G2	668	996
NBPF3_CCDS216.1_ex4_1:21799386-21799409:+_6-2	NBPF3	549	325
HIST1H2AG_CCDS4619.1_ex0_6:27100962-27100985:+_4-2	HIST1H2AG	710	815
AWAT1_CCDS35321.1_ex3_X:69457066-69457089:-_5-4	AWAT1	212	124
SYS1_CCDS13351.1_ex0_20:43992290-43992313:+_7-3	SYS1	801	622
CD28_CCDS2361.1_ex2_2:204594446-204594469:-_9-7	CD28	785	254
CDH11_CCDS10803.1_ex9_16:65032599-65032622:-_5-5	CDH11	672	699
TBCB_CCDS12488.1_ex2_19:36611681-36611704:+_5-5	TBCB	567	394
IGJ_CCDS3545.1_ex0_4:71522221-71522244:-_5-2	IGJ	268	329
PTX3_CCDS3180.1_ex1_3:157155297-157155320:+_5-2	PTX3	1202	884
TIGD7_CCDS10500.1_ex0_16:3350084-3350107:-_5-2	TIGD7	862	662
NQO1_CCDS10883.1_ex4_16:69752271-69752294:-_5-4	NQO1	412	225
GUK1_CCDS1568.1_ex3_1:228335192-228335215:-_5-4	GUK1	246	442
PHPT1_CCDS48060.1_ex0_9:139744007-139744030:+_5-1	PHPT1	223	513
NUP54_CCDS3576.1_ex8_4:77057332-77057355:+_5-3	NUP54	0	47
UPRT_CCDS14429.1_ex0_X:74494426-74494449:+_5-4	UPRT	252	75
SGK3_CCDS6195.1_ex7_8:67747999-67748022:+_5-5	SGK3	52	102
CNDP2_CCDS12006.1_ex4_18:72178200-72178223:-_5-3	CNDP2	1125	522
PLEKHF2_CCDS6267.1_ex0_8:96166787-96166810:-_5-5	PLEKHF2	794	774
KCTD16_CCDS34260.1_ex0_5:143586745-143586768:+_5-2	KCTD16	985	804
TMEFF2_CCDS2314.1_ex9_2:193059100-193059123:+_5-5	TMEFF2	302	255
RAB20_CCDS9512.1_ex0_13:111176461-111176484:-_5-3	RAB20	226	231
RHBDL2_CCDS30680.1_ex5_1:39381324-39381347:-_5-3	RHBDL2	273	397
ZNF726_CCDS59372.1_ex3_19:24115806-24115829:-_5-4	ZNF726	210	74
PIK3C3_CCDS11920.1_ex2_18:39542521-39542544:-_5-1	PIK3C3	452	235
C1orf229_CCDS1630.1_ex0_1:247275160-247275183:+_5-2	C1orf229	0	0
PAQR7_CCDS267.1_ex0_1:26190138-26190161:+_5-4	PAQR7	588	273
LPHN1_CCDS12307.1_ex18_19:14273480-14273503:+_5-3	LPHN1	1603	970
PIP4K2C_CCDS53808.1_ex1_12:57987834-57987857:-_5-3	PIP4K2C	579	538
GTSF1_CCDS8881.1_ex4_12:54857023-54857046:-_5-3	GTSF1	993	706
C8orf88_CCDS59105.1_ex3_8:91990846-91990869:+_5-5	C8orf88	0	39
F5_CCDS1281.1_ex15_1:169519121-169519144:-_5-1	F5	336	381
MEGF11_CCDS10213.2_ex13_15:66249966-66249989:+_5-1	MEGF11	404	472
URB1_CCDS46645.1_ex26_21:33733339-33733362:+_5-3	URB1	855	642
PTGER2_CCDS9708.1_ex0_14:52781630-52781653:-_5-3	PTGER2	91	369
USF2_CCDS12452.1_ex2_19:35760572-35760595:+_5-1	USF2	480	194
LOX_CCDS4129.1_ex6_5:121413376-121413399:-_5-5	LOX	318	392
MKL1_CCDS14003.1_ex7_22:40820334-40820357:-_5-4	MKL1	695	706
NALCN_CCDS9498.1_ex22_13:101759888-101759911:+_5-2	NALCN	503	392
APLP2_CCDS44773.1_ex1_11:129979326-129979349:+_5-1	APLP2	594	498
MGAT5_CCDS2171.1_ex5_2:135095897-135095920:+_5-4	MGAT5	725	523
UTS2R_CCDS11810.1_ex0_17:80332542-80332565:+_5-5	UTS2R	719	741
BMP3_CCDS3588.1_ex0_4:81952707-81952730:-_5-1	BMP3	1169	832
CCDC113_CCDS10795.1_ex3_16:58292267-58292290:-_5-3	CCDC113	1019	825
FBN2_CCDS34222.1_ex64_5:127873150-127873173:+_5-5	FBN2	848	853
DPH6_CCDS10043.1_ex5_15:35746954-35746977:-_6-1	DPH6	658	497
ELN_CCDS43598.1_ex17_7:73467521-73467544:-_5-5	ELN	1161	658
ANKDD1A_CCDS10197.2_ex3_15:65214114-65214137:-_5-1	ANKDD1A	434	355
DAB2IP_CCDS6832.1_ex0_9:124519427-124519450:+_5-1	DAB2IP	329	366
PPP1R12A_CCDS44947.1_ex22_12:80239123-80239146:-_5-4	PPP1R12A	476	432
C8B_CCDS30730.1_ex8_1:57420365-57420388:-_5-4	C8B	1503	678
C17orf64_CCDS32698.2_ex2_17:58503556-58503579:+_5-3	C17orf64	990	961
COL27A1_CCDS6802.1_ex2_9:116931533-116931556:-_5-3	COL27A1	558	302
SMARCAD1_CCDS3639.1_ex11_4:95195920-95195943:-_5-4	SMARCAD1	143	136
CNDP1_CCDS12007.1_ex3_18:72228164-72228187:+_5-3	CNDP1	576	773
UFD1L_CCDS13761.1_ex9_22:19462581-19462604:+_5-4	UFD1L	314	372
SULT1B1_CCDS3530.1_ex5_4:70620401-70620424:-_5-3	SULT1B1	320	346
C16orf95_CCDS54049.1_ex3_16:87350703-87350726:-_5-5	C16orf95	810	956
CAPZB_CCDS41277.1_ex4_1:19683973-19683996:-_5-1	CAPZB	109	235
AES_CCDS12101.1_ex4_19:3057723-3057746:+_5-4	AES	759	555
ADRM1_CCDS13496.1_ex3_20:60881759-60881782:+_5-5	ADRM1	946	831
NHP2_CCDS34308.1_ex2_5:177580657-177580680:-_6-3	NHP2	18	51
ZNF224_CCDS33046.1_ex3_19:44611224-44611247:+_5-4	ZNF224	463	400
AIF1L_CCDS55348.1_ex5_9:133993143-133993166:-_8-6	AIF1L	33	132
KLF1_CCDS12285.1_ex1_19:12996716-12996739:+_5-5	KLF1	248	203
FABP12_CCDS47882.1_ex2_8:82441771-82441794:+_5-4	FABP12	460	334
KRTAP5-9_CCDS53677.1_ex0_11:71259935-71259958:-_4-3	KRTAP5-9	841	396
KLHL14_CCDS32813.1_ex4_18:30267143-30267166:-_5-2	KLHL14	119	217
XRRA1_CCDS44680.1_ex9_11:74617470-74617493:-_5-5	XRRA1	154	120
FBXO33_CCDS9677.1_ex3_14:39901041-39901064:+_5-4	FBXO33	290	184
TDG_CCDS9095.1_ex2_12:104373598-104373621:+_5-1	TDG	113	254
AGER_CCDS4746.1_ex9_6:32151668-32151691:-_5-5	AGER	381	458
EIF3L_CCDS13960.1_ex3_22:38251598-38251621:+_5-2	EIF3L	650	650
POU5F1_CCDS34391.1_ex4_6:31137978-31138001:+_7-7	POU5F1	1067	972
FOXA1_CCDS9665.1_ex0_14:38061582-38061605:+_5-2	FOXA1	737	605
MCM9_CCDS5121.1_ex5_6:119252751-119252774:+_5-5	MCM9	390	229
FCN2_CCDS6983.1_ex5_9:137777606-137777629:+_5-3	FCN2	1134	595
OLFML2A_CCDS65129.1_ex1_9:127563927-127563950:-_5-3	OLFML2A	1228	1036
GTF3C2_CCDS1749.1_ex12_2:27560109-27560132:-_5-2	GTF3C2	306	148
CRHR2_CCDS5429.1_ex8_7:30705209-30705232:+_5-2	CRHR2	614	603
EXD3_CCDS48066.1_ex13_9:140249193-140249216:+_5-2	EXD3	1174	779
SLC25A34_CCDS162.1_ex1_1:16064463-16064486:-_5-4	SLC25A34	1008	500
NOTCH1_CCDS43905.1_ex29_9:139413884-139413907:+_5-4	NOTCH1	567	834
BOP1_CCDS6418.1_ex9_8:145488242-145488265:+_5-2	BOP1	887	637
PIK3C2B_CCDS1446.1_ex31_1:204438025-204438048:-_5-3	PIK3C2B	260	418
ARHGEF16_CCDS46.2_ex0_1:3379769-3379792:-_5-1	ARHGEF16	936	887
MFGE8_CCDS10347.1_ex6_15:89453040-89453063:-_5-4	MFGE8	327	409
UBE2E1_CCDS2638.1_ex2_3:23929109-23929132:+_7-6	UBE2E1	659	402
GPR150_CCDS4074.1_ex0_5:94956272-94956295:+_5-3	GPR150	680	527
DBNL_CCDS34622.1_ex5_7:44097402-44097425:+_5-2	DBNL	195	133
PPID_CCDS3801.1_ex7_4:159640389-159640412:-_5-3	PPID	144	72
ABCC11_CCDS10732.1_ex17_16:48239361-48239384:-_5-2	ABCC11	726	451
MMP8_CCDS8320.1_ex8_11:102593278-102593301:-_5-4	MMP8	247	319
AP4S1_CCDS45093.1_ex1_14:31539113-31539136:+_7-4	AP4S1	275	215
NLRP11_CCDS12935.1_ex7_19:56321014-56321037:-_5-3	NLRP11	223	299
HOXC13_CCDS8865.1_ex0_12:54333060-54333083:-_5-2	HOXC13	602	477
C7orf34_CCDS5876.2_ex0_7:142636800-142636823:+_5-3	C7orf34	529	303
PSMD7_CCDS10910.1_ex1_16:74334004-74334027:+_5-1	PSMD7	292	500
ADIPOR2_CCDS8511.1_ex3_12:1889629-1889652:-_5-5	ADIPOR2	165	354
DNASE1L3_CCDS2886.1_ex3_3:58186780-58186803:+_5-2	DNASE1L3	178	381
IQCJ-SCHIP1_CCDS56289.1_ex4_3:159482531-159482554:-_5-4	IQCJ-SCHIP1	443	655
MCMDC2_CCDS47868.1_ex3_8:67789757-67789780:+_5-3	MCMDC2	61	217
STRADA_CCDS11642.1_ex3_17:61787898-61787921:-_5-3	STRADA	704	502
PRRT4_CCDS47698.2_ex4_7:127999870-127999893:+_5-4	PRRT4	326	240
MMP10_CCDS8321.1_ex6_11:102649392-102649415:+_5-3	MMP10	155	204
ZNF254_CCDS32983.1_ex1_19:24288845-24288868:+_11-3	ZNF254	432	462
ZCCHC9_CCDS4054.1_ex0_5:80600897-80600920:+_5-4	ZCCHC9	361	268
EVX1_CCDS5413.1_ex1_7:27284774-27284797:-_5-4	EVX1	414	667
SLC13A1_CCDS5786.1_ex8_7:122787303-122787326:+_5-3	SLC13A1	377	301
PAXBP1_CCDS13619.1_ex12_21:34132198-34132221:-_5-1	PAXBP1	93	75
RAB7L1_CCDS1459.1_ex1_1:205739927-205739950:+_6-2	RAB7L1	225	280
RAB3IL1_CCDS60809.1_ex4_11:61672320-61672343:+_5-3	RAB3IL1	416	463
ABHD14B_CCDS2842.1_ex1_3:52004012-52004035:+_5-2	ABHD14B	28	162
VEZT_CCDS44954.1_ex1_12:95645823-95645846:-_5-1	VEZT	113	183
MON1A_CCDS2808.2_ex2_3:49948266-49948289:-_5-2	MON1A	1005	974
RNF40_CCDS10691.1_ex1_16:30774577-30774600:+_5-1	RNF40	1071	367
CCDC88B_CCDS8072.2_ex2_11:64108459-64108482:-_5-1	CCDC88B	1429	1001
UNG_CCDS9124.1_ex2_12:109537067-109537090:-_5-5	UNG	158	87
ENPEP_CCDS3691.1_ex0_4:111397659-111397682:+_5-1	ENPEP	193	333
DLG3_CCDS14403.1_ex14_X:69719016-69719039:+_9-9	DLG3	361	278
CHRFAM7A_CCDS32184.1_ex1_15:30659706-30659729:+_5-1	CHRFAM7A	400	459
CHST15_CCDS55731.1_ex4_10:125805612-125805635:-_5-5	CHST15	787	695
PCDHB11_CCDS4253.1_ex0_5:140579512-140579535:+_5-1	PCDHB11	148	265
MAMSTR_CCDS12730.1_ex3_19:49217755-49217778:+_5-3	MAMSTR	317	486
SLC24A2_CCDS55297.1_ex8_9:19786133-19786156:+_5-2	SLC24A2	0	0
RND2_CCDS11452.1_ex3_17:41180118-41180141:+_5-5	RND2	239	270
TSPAN31_CCDS8952.1_ex2_12:58139952-58139975:+_5-2	TSPAN31	402	290
VKORC1L1_CCDS5529.1_ex2_7:65419127-65419150:-_8-6	VKORC1L1	544	346
CCL21_CCDS6571.1_ex2_9:34709847-34709870:-_5-5	CCL21	603	341
FAM47B_CCDS14236.1_ex0_X:34961967-34961990:+_5-2	FAM47B	123	194
RSF1_CCDS8253.1_ex12_11:77451836-77451859:+_5-3	RSF1	29	51
APCS_CCDS1186.1_ex1_1:159557939-159557962:+_5-1	APCS	1155	896
BRD1_CCDS14080.1_ex11_22:50216702-50216725:-_5-2	BRD1	522	366
MRGPRX3_CCDS7830.1_ex0_11:18158973-18158996:-_5-2	MRGPRX3	491	306
