sgRNA	gene	3980STDY6467971.sample	ERS717283.plasmid
ABL1_CCDS35165.1_ex1_9:133729502-133729525:+_5-1	ABL1	492	469
USP11_CCDS14277.1_ex9_X:47101562-47101585:-_5-5	USP11	1008	510
SPATA24_CCDS47274.1_ex2_5:138737432-138737455:+_5-1	SPATA24	2269	1327
PRB1_CCDS55805.1_ex1_12:11506891-11506914:-_4-3	PRB1	0	0
ZNF536_CCDS32984.1_ex0_19:30934671-30934694:-_5-1	ZNF536	851	656
RADIL_CCDS43544.1_ex12_7:4876037-4876060:+_5-2	RADIL	553	578
WEE1_CCDS44536.1_ex3_11:9598744-9598767:+_5-4	WEE1	362	495
TNR_CCDS1318.1_ex15_1:175355345-175355368:+_5-2	TNR	1068	609
ANGPTL4_CCDS12200.1_ex0_19:8429468-8429491:-_5-3	ANGPTL4	461	531
HK1_CCDS7289.1_ex9_10:71139768-71139791:+_5-4	HK1	308	311
VIPAS39_CCDS53905.1_ex15_14:77916079-77916102:-_5-4	VIPAS39	185	80
SUN1_CCDS43533.1_ex1_7:881709-881732:-_5-4	SUN1	10	0
GPC5_CCDS9468.1_ex2_13:92345931-92345954:+_5-5	GPC5	849	643
TIMP2_CCDS11758.1_ex2_17:76867045-76867068:-_5-3	TIMP2	3	4
TRAF3_CCDS55946.1_ex5_14:103369731-103369754:+_5-5	TRAF3	576	461
ESRRB_CCDS9850.2_ex0_14:76905798-76905821:-_5-1	ESRRB	1050	629
PRKCE_CCDS1824.1_ex0_2:45879371-45879394:+_5-1	PRKCE	893	572
ADAM22_CCDS43608.1_ex1_7:87564459-87564482:+_5-1	ADAM22	927	492
KCNH4_CCDS11420.1_ex13_17:40330345-40330368:+_5-5	KCNH4	1093	944
NPTN_CCDS10249.1_ex4_15:73879900-73879923:+_5-2	NPTN	428	213
KCNQ3_CCDS34943.1_ex12_8:133196563-133196586:-_5-5	KCNQ3	1217	646
PDS5A_CCDS47045.1_ex25_4:39918692-39918715:+_5-1	PDS5A	0	2
STOX1_CCDS41535.1_ex0_10:70587574-70587597:+_12-4	STOX1	199	548
BPIFB1_CCDS13218.1_ex3_20:31878879-31878902:-_5-2	BPIFB1	486	420
MAL_CCDS2006.1_ex2_2:95715392-95715415:-_15-12	MAL	756	728
SLCO1B7_CCDS44843.1_ex4_12:21176192-21176215:+_5-1	SLCO1B7	151	49
C1orf112_CCDS1285.1_ex4_1:169775180-169775203:-_5-1	C1orf112	281	178
ZNF528_CCDS33091.1_ex3_19:52918371-52918394:+_5-2	ZNF528	66	25
CIB1_CCDS10360.1_ex3_15:90774607-90774630:+_5-2	CIB1	1184	776
PDCD1LG2_CCDS6465.1_ex2_9:5549347-5549370:+_5-4	PDCD1LG2	22	26
GINS1_CCDS33451.1_ex3_20:25398746-25398769:-_5-3	GINS1	35	423
COQ4_CCDS6898.1_ex3_9:131088123-131088146:-_5-5	COQ4	685	526
GALNT11_CCDS5930.1_ex0_7:151791480-151791503:-_5-1	GALNT11	653	320
ZNF706_CCDS6291.1_ex0_8:102212293-102212316:+_5-1	ZNF706	581	560
RBM41_CCDS14526.1_ex3_X:106358580-106358603:-_5-3	RBM41	28	7
CPXM2_CCDS7637.1_ex8_10:125557566-125557589:+_5-2	CPXM2	1033	600
CD96_CCDS2958.1_ex1_3:111264006-111264029:-_5-1	CD96	384	270
GRIN3A_CCDS6758.1_ex8_9:104500125-104500148:+_5-5	GRIN3A	1097	614
DSC2_CCDS11892.1_ex13_18:28672132-28672155:+_5-5	DSC2	629	271
KANSL1L_CCDS33370.1_ex13_2:211018974-211018997:+_5-5	KANSL1L	507	183
KLHL18_CCDS33749.1_ex1_3:47361164-47361187:-_5-1	KLHL18	269	242
UNC5D_CCDS6093.2_ex4_8:35541227-35541250:-_5-2	UNC5D	303	146
KLK1_CCDS12804.1_ex3_19:51325010-51325033:-_5-5	KLK1	1233	499
MYBPC3_CCDS53621.1_ex19_11:47364610-47364633:-_5-1	MYBPC3	987	664
KRTAP10-1_CCDS42954.1_ex0_21:45959630-45959653:+_1-1	KRTAP10-1	1118	673
DDX41_CCDS4427.1_ex14_5:176943371-176943394:-_5-4	DDX41	199	470
CDC16_CCDS9542.2_ex3_13:115004484-115004507:-_5-2	CDC16	113	632
ACE_CCDS11637.1_ex12_17:61562660-61562683:+_5-2	ACE	687	504
FGFR3_CCDS3353.1_ex3_4:1803232-1803255:-_5-3	FGFR3	1544	814
CELSR3_CCDS2775.1_ex34_3:48698896-48698919:+_5-3	CELSR3	715	673
CENPQ_CCDS4925.1_ex4_6:49448687-49448710:+_5-3	CENPQ	46	83
C17orf51_CCDS45629.1_ex1_17:21454588-21454611:+_5-5	C17orf51	475	227
MYH11_CCDS10565.1_ex26_16:15847263-15847286:+_5-1	MYH11	401	576
FER_CCDS4098.1_ex7_5:108233501-108233524:-_5-5	FER	47	73
ZNF853_CCDS59048.1_ex2_7:6660848-6660871:+_5-1	ZNF853	268	325
SLC8A1_CCDS1806.1_ex9_2:40656119-40656142:-_5-1	SLC8A1	637	451
RAB14_CCDS6827.1_ex4_9:123952981-123953004:-_5-5	RAB14	528	263
AFF3_CCDS33258.1_ex11_2:100217950-100217973:+_5-3	AFF3	984	615
TNFRSF21_CCDS4921.1_ex4_6:47253677-47253700:+_5-1	TNFRSF21	503	314
HAPLN4_CCDS12398.1_ex1_19:19369622-19369645:+_5-1	HAPLN4	1172	973
ACTR5_CCDS13308.1_ex0_20:37377232-37377255:+_5-1	ACTR5	1402	1100
DLG3_CCDS43967.1_ex0_X:69672580-69672603:-_9-3	DLG3	2048	1038
WDR82_CCDS2851.2_ex5_3:52295394-52295417:-_5-2	WDR82	302	886
DDX19B_CCDS10888.1_ex5_16:70358549-70358572:-_5-1	DDX19B	418	626
MED27_CCDS59153.1_ex6_9:134955068-134955091:+_8-6	MED27	88	398
S100A9_CCDS1036.1_ex0_1:153330857-153330880:+_5-2	S100A9	215	290
EBI3_CCDS12123.1_ex1_19:4231229-4231252:-_5-1	EBI3	514	337
MKNK1_CCDS30705.1_ex8_1:47046263-47046286:-_5-4	MKNK1	573	529
RFC4_CCDS3283.1_ex4_3:186510364-186510387:+_5-1	RFC4	71	233
RASSF9_CCDS44950.1_ex0_12:86199189-86199212:+_5-3	RASSF9	309	335
IRF6_CCDS1492.1_ex2_1:209964193-209964216:-_5-1	IRF6	592	526
ACBD6_CCDS1339.1_ex7_1:180471214-180471237:-_5-4	ACBD6	1278	666
KIF1A_CCDS46561.1_ex43_2:241727613-241727636:-_5-5	KIF1A	422	308
SIT1_CCDS6582.1_ex2_9:35650364-35650387:+_5-1	SIT1	89	182
C8orf48_CCDS47809.1_ex0_8:13424862-13424885:-_5-1	C8orf48	495	353
COX7B_CCDS14437.1_ex1_X:77158176-77158199:-_4-1	COX7B	183	199
IL37_CCDS2103.1_ex3_2:113675341-113675364:-_8-6	IL37	751	581
GMFG_CCDS12532.1_ex2_19:39820258-39820281:-_5-3	GMFG	953	525
PRDX6_CCDS1307.1_ex1_1:173450481-173450504:-_5-1	PRDX6	168	204
KLRD1_CCDS8621.1_ex3_12:10464134-10464157:+_6-3	KLRD1	147	146
ANKRD36_CCDS54379.1_ex12_2:97817654-97817677:+_5-2	ANKRD36	95	45
DESI2_CCDS1626.1_ex4_1:244868878-244868901:-_5-5	DESI2	935	551
MOB3B_CCDS6520.1_ex2_9:27455389-27455412:-_5-4	MOB3B	556	609
PDZD4_CCDS14732.1_ex0_X:153070339-153070362:-_5-1	PDZD4	404	184
PDE5A_CCDS34055.1_ex19_4:120528360-120528383:+_5-5	PDE5A	411	282
NFKB1_CCDS3657.1_ex10_4:103514625-103514648:+_5-4	NFKB1	1201	712
ZNF658_CCDS35023.1_ex0_9:40774077-40774100:+_5-2	ZNF658	442	258
NT5C1B-RDH14_CCDS56111.1_ex8_2:18768369-18768392:+_1-1	NT5C1B-RDH14	460	430
LMAN1L_CCDS10270.1_ex2_15:75108764-75108787:+_5-2	LMAN1L	424	598
AQP10_CCDS1065.1_ex1_1:154294496-154294519:-_5-1	AQP10	104	107
SYNPR_CCDS46859.1_ex3_3:63542401-63542424:-_5-4	SYNPR	817	591
LIN28A_CCDS280.1_ex1_1:26737978-26738001:+_5-2	LIN28A	1232	811
ZNF554_CCDS42462.1_ex4_19:2833958-2833981:-_5-4	ZNF554	912	540
TDO2_CCDS34086.1_ex5_4:156831341-156831364:+_5-5	TDO2	608	332
NCR3LG1_CCDS55748.1_ex2_11:17388625-17388648:+_5-3	NCR3LG1	180	194
TBC1D25_CCDS35242.1_ex5_X:48418220-48418243:-_5-4	TBC1D25	982	472
CCDC134_CCDS33654.1_ex1_22:42205958-42205981:-_5-2	CCDC134	329	205
HKR1_CCDS12502.1_ex1_19:37838186-37838209:+_5-1	HKR1	196	125
C11orf48_CCDS8028.1_ex3_11:62435151-62435174:-_5-2	C11orf48	445	501
ITPRIPL1_CCDS33250.1_ex0_2:96992776-96992799:+_5-3	ITPRIPL1	577	425
ANKK1_CCDS44734.1_ex5_11:113267951-113267974:-_5-4	ANKK1	447	257
FAM228A_CCDS42659.1_ex3_2:24406417-24406440:-_5-3	FAM228A	569	365
TOMM40L_CCDS1227.1_ex2_1:161197072-161197095:-_5-2	TOMM40L	676	564
MSMP_CCDS43797.1_ex0_9:35753227-35753250:-_5-1	MSMP	379	403
LDOC1L_CCDS33662.1_ex0_22:44893084-44893107:+_5-2	LDOC1L	1175	628
HLF_CCDS11585.1_ex1_17:53345213-53345236:-_5-4	HLF	297	226
ZC3HC1_CCDS34753.1_ex5_7:129668740-129668763:-_5-1	ZC3HC1	92	102
CFL2_CCDS58311.1_ex2_14:35182488-35182511:+_5-1	CFL2	444	247
YPEL4_CCDS7963.1_ex2_11:57414215-57414238:+_5-3	YPEL4	294	122
RPS21_CCDS13497.1_ex2_20:60962904-60962927:+_5-3	RPS21	33	235
LRRC73_CCDS34456.1_ex3_6:43476110-43476133:-_5-1	LRRC73	140	432
ALDH18A1_CCDS31257.1_ex15_10:97402747-97402770:-_5-4	ALDH18A1	652	579
GNAL_CCDS11851.1_ex3_18:11753915-11753938:-_12-6	GNAL	30	56
FAM126A_CCDS5377.1_ex1_7:22999917-22999940:+_5-1	FAM126A	480	294
NSG1_CCDS3376.1_ex2_4:4411388-4411411:-_5-4	NSG1	872	457
UBN1_CCDS10525.1_ex0_16:4903114-4903137:+_5-1	UBN1	252	161
NUDT16_CCDS3070.2_ex2_3:131102026-131102049:-_7-6	NUDT16	464	250
GNPDA1_CCDS4272.1_ex4_5:141387411-141387434:-_5-4	GNPDA1	0	1
WDR61_CCDS10300.1_ex5_15:78582400-78582423:+_5-3	WDR61	8	58
NCCRP1_CCDS12529.1_ex0_19:39687811-39687834:-_5-2	NCCRP1	313	288
CXCR6_CCDS2735.1_ex0_3:45988269-45988292:+_5-4	CXCR6	497	277
SAMD9L_CCDS34681.1_ex0_7:92764740-92764763:+_5-5	SAMD9L	73	49
PHF3_CCDS4966.1_ex2_6:64394062-64394085:-_5-1	PHF3	1047	499
RGPD4_CCDS46381.1_ex3_2:108455281-108455304:+_1-1	RGPD4	129	47
ADAMTS8_CCDS41732.1_ex8_11:130297539-130297562:+_5-4	ADAMTS8	1187	805
METTL23_CCDS45787.1_ex2_17:74729369-74729392:+_8-6	METTL23	42	16
WSCD2_CCDS41828.1_ex2_12:108603892-108603915:-_5-4	WSCD2	761	375
IK_CCDS47280.1_ex2_5:140031325-140031348:+_5-1	IK	144	689
GSX2_CCDS3494.1_ex0_4:54966693-54966716:-_5-2	GSX2	352	441
PLA2G4C_CCDS12710.1_ex13_19:48607862-48607885:-_5-5	PLA2G4C	893	908
ZNRF2_CCDS5426.1_ex0_7:30325056-30325079:+_5-1	ZNRF2	375	377
TACR2_CCDS7293.1_ex3_10:71174774-71174797:+_5-1	TACR2	325	232
ZBTB7C_CCDS32830.1_ex1_18:45566877-45566900:+_5-3	ZBTB7C	437	244
COX6B2_CCDS42630.1_ex1_19:55865260-55865283:+_5-2	COX6B2	619	513
C2orf53_CCDS1739.1_ex0_2:27360731-27360754:+_5-5	C2orf53	816	739
EML2_CCDS12670.1_ex16_19:46141826-46141849:-_5-5	EML2	685	442
SRPR_CCDS31717.1_ex8_11:126136495-126136518:-_5-3	SRPR	260	299
CAPRIN2_CCDS41766.2_ex17_12:30906335-30906358:+_5-5	CAPRIN2	601	629
ATXN2_CCDS31902.1_ex24_12:112036608-112036631:-_5-2	ATXN2	569	502
FOSL1_CCDS8121.1_ex2_11:65664464-65664487:-_5-5	FOSL1	131	113
GAK_CCDS3340.1_ex23_4:898503-898526:+_5-5	GAK	254	268
DDX17_CCDS33646.1_ex6_22:38890898-38890921:+_5-1	DDX17	839	312
PCOLCE2_CCDS3127.1_ex6_3:142567232-142567255:+_5-5	PCOLCE2	548	413
CNNM3_CCDS2025.1_ex0_2:97482147-97482170:+_5-1	CNNM3	579	432
DCHS1_CCDS7771.1_ex11_11:6651271-6651294:-_5-2	DCHS1	1012	759
BPIFB3_CCDS13212.1_ex0_20:31643315-31643338:+_5-1	BPIFB3	360	530
CCDC102A_CCDS10784.1_ex7_16:57562571-57562594:-_5-4	CCDC102A	327	450
REST_CCDS3509.1_ex2_4:57796179-57796202:-_5-4	REST	979	411
F8_CCDS35457.1_ex17_X:154194362-154194385:+_10-8	F8	1682	1153
CLDN9_CCDS10487.1_ex0_16:3063706-3063729:+_5-5	CLDN9	988	720
PODXL_CCDS34755.1_ex7_7:131195706-131195729:+_5-2	PODXL	930	703
SOX10_CCDS13964.1_ex1_22:38374104-38374127:-_5-4	SOX10	800	636
ZBTB45_CCDS12984.1_ex1_19:59028704-59028727:+_5-3	ZBTB45	356	242
WDR65_CCDS479.1_ex2_1:43649269-43649292:+_5-4	WDR65	226	251
ROBO3_CCDS44755.1_ex8_11:124742953-124742976:-_5-5	ROBO3	1094	761
PQLC2_CCDS195.2_ex3_1:19652760-19652783:+_5-4	PQLC2	550	557
TRIM26_CCDS4678.1_ex5_6:30166268-30166291:-_5-3	TRIM26	243	216
RIT1_CCDS1123.1_ex1_1:155874256-155874279:-_5-4	RIT1	193	210
PPARA_CCDS33669.1_ex1_22:46611157-46611180:+_5-2	PPARA	396	324
C14orf166B_CCDS9853.2_ex5_14:77310802-77310825:-_5-4	C14orf166B	1039	487
RD3_CCDS1498.1_ex1_1:211654512-211654535:+_5-2	RD3	798	579
DAB2IP_CCDS6832.1_ex1_9:124521247-124521270:-_5-2	DAB2IP	588	486
AQP1_CCDS5431.1_ex1_7:30961814-30961837:-_5-4	AQP1	280	359
CRTC2_CCDS30875.1_ex11_1:153927350-153927373:+_5-3	CRTC2	502	532
BMP7_CCDS13455.1_ex4_20:55777639-55777662:-_5-1	BMP7	817	446
SPATA12_CCDS2879.1_ex0_3:57107923-57107946:-_5-3	SPATA12	827	449
DGAT2_CCDS31642.1_ex3_11:75501754-75501777:+_5-1	DGAT2	654	530
CYTH2_CCDS12722.1_ex4_19:48976599-48976622:+_5-2	CYTH2	463	265
C2orf69_CCDS46482.1_ex0_2:200776348-200776371:-_5-4	C2orf69	670	581
MAK16_CCDS6089.1_ex2_8:33346104-33346127:-_5-1	MAK16	78	414
GAP43_CCDS33830.1_ex1_3:115395014-115395037:+_5-3	GAP43	79	69
NR2F6_CCDS12352.1_ex2_19:17351549-17351572:+_5-4	NR2F6	479	332
PLA2G5_CCDS202.1_ex1_1:20412644-20412667:-_5-2	PLA2G5	740	374
CRISP1_CCDS4931.1_ex3_6:49814231-49814254:-_6-1	CRISP1	321	448
RNF220_CCDS510.1_ex0_1:44878006-44878029:-_5-2	RNF220	928	540
CADM4_CCDS12627.1_ex5_19:44130977-44131000:+_5-3	CADM4	368	294
PLA2G4B_CCDS45241.1_ex3_15:42133072-42133095:-_2-1	PLA2G4B	400	464
QSER1_CCDS41631.1_ex1_11:32955239-32955262:+_5-4	QSER1	855	319
ARFIP1_CCDS34080.1_ex1_4:153784832-153784855:+_5-1	ARFIP1	247	148
CTDNEP1_CCDS11093.1_ex3_17:7149646-7149669:-_5-1	CTDNEP1	410	375
SAV1_CCDS9701.1_ex2_14:51111628-51111651:-_5-1	SAV1	242	348
LAMB3_CCDS1487.1_ex17_1:209807908-209807931:+_5-4	LAMB3	546	501
GLG1_CCDS32485.1_ex20_16:74527021-74527044:+_5-5	GLG1	531	414
SETD8_CCDS9247.1_ex2_12:123875189-123875212:-_5-2	SETD8	406	433
LYPLAL1_CCDS1522.1_ex1_1:219352580-219352603:-_5-2	LYPLAL1	623	449
RNASE2_CCDS9561.1_ex0_14:21424070-21424093:-_5-2	RNASE2	1122	595
IFNLR1_CCDS248.1_ex4_1:24496064-24496087:+_5-4	IFNLR1	912	678
APBA3_CCDS12110.1_ex9_19:3760111-3760134:+_5-5	APBA3	1432	769
METTL10_CCDS31307.1_ex4_10:126477636-126477659:-_5-1	METTL10	348	276
HERC3_CCDS34028.1_ex7_4:89579620-89579643:+_5-4	HERC3	494	327
KRT13_CCDS11396.1_ex7_17:39661683-39661706:-_5-5	KRT13	1789	753
TSPYL1_CCDS34518.1_ex0_6:116600249-116600272:-_5-2	TSPYL1	927	448
HOMEZ_CCDS45085.1_ex0_14:23746045-23746068:-_5-2	HOMEZ	828	491
AIRE_CCDS13706.1_ex3_21:45707461-45707484:-_5-3	AIRE	860	746
DEFB119_CCDS13178.1_ex0_20:29965195-29965218:-_9-3	DEFB119	409	205
PDHB_CCDS2890.1_ex4_3:58416443-58416466:+_5-1	PDHB	973	646
RNF167_CCDS11060.1_ex5_17:4846507-4846530:-_5-5	RNF167	207	145
KIF18A_CCDS7867.1_ex11_11:28110142-28110165:+_5-3	KIF18A	799	728
PIK3R5_CCDS11147.1_ex9_17:8792035-8792058:+_5-2	PIK3R5	190	116
C2orf83_CCDS54434.1_ex1_2:228477732-228477755:+_6-2	C2orf83	253	235
GOLGA1_CCDS6860.1_ex14_9:127684089-127684112:-_5-3	GOLGA1	583	507
POMT2_CCDS9857.1_ex20_14:77786780-77786803:+_5-4	POMT2	599	318
ZFP57_CCDS43436.2_ex0_6:29641109-29641132:+_5-1	ZFP57	44	245
CCDC93_CCDS2121.2_ex20_2:118758471-118758494:-_5-5	CCDC93	1268	662
HIVEP1_CCDS43426.1_ex2_6:12121096-12121119:-_5-2	HIVEP1	459	243
MED19_CCDS7966.1_ex3_11:57479439-57479462:+_5-4	MED19	121	136
ZNF549_CCDS12952.1_ex1_19:58046616-58046639:+_5-1	ZNF549	562	476
TMCC3_CCDS31877.1_ex2_12:94975861-94975884:+_5-3	TMCC3	446	500
DAO_CCDS9122.1_ex4_12:109286749-109286772:+_5-4	DAO	414	213
POLRMT_CCDS12036.1_ex14_19:622887-622910:-_5-4	POLRMT	329	416
CBR4_CCDS3812.1_ex4_4:169931090-169931113:+_5-4	CBR4	596	520
AIF1L_CCDS55348.1_ex3_9:133987028-133987051:+_8-3	AIF1L	331	359
ENTPD2_CCDS7025.1_ex7_9:139946743-139946766:-_5-5	ENTPD2	80	44
DUSP10_CCDS1528.1_ex1_1:221879477-221879500:+_10-5	DUSP10	2065	1085
MMP27_CCDS8319.1_ex5_11:102567424-102567447:+_5-1	MMP27	120	66
TM6SF1_CCDS10323.1_ex1_15:83781638-83781661:-_5-1	TM6SF1	271	182
USP42_CCDS47535.1_ex9_7:6185824-6185847:-_5-1	USP42	45	47
DLGAP2_CCDS47760.1_ex0_8:1497097-1497120:-_5-1	DLGAP2	694	601
PPM1L_CCDS33886.1_ex0_3:160474376-160474399:+_5-4	PPM1L	760	644
CRYAB_CCDS8351.1_ex2_11:111782290-111782313:+_5-4	CRYAB	142	107
ATXN7L1_CCDS34727.1_ex1_7:105429137-105429160:+_11-7	ATXN7L1	290	236
FNTB_CCDS9769.1_ex4_14:65494272-65494295:+_5-4	FNTB	732	852
C3orf38_CCDS2921.2_ex2_3:88205278-88205301:-_5-5	C3orf38	1146	1301
MGLL_CCDS43148.1_ex1_3:127414014-127414037:+_5-1	MGLL	118	190
TMEM184A_CCDS43537.1_ex7_7:1594918-1594941:-_5-5	TMEM184A	1393	830
MAPK10_CCDS34026.1_ex7_4:87023048-87023071:+_5-5	MAPK10	462	192
GCDH_CCDS12286.1_ex6_19:13007014-13007037:-_5-5	GCDH	1057	598
COL1A2_CCDS34682.1_ex23_7:94041394-94041417:+_5-4	COL1A2	1511	848
DRAXIN_CCDS135.1_ex2_1:11771941-11771964:-_5-4	DRAXIN	1175	559
INSL5_CCDS634.1_ex0_1:67263816-67263839:-_5-1	INSL5	0	0
ADCY7_CCDS10741.1_ex6_16:50332891-50332914:-_5-3	ADCY7	903	806
SLC25A18_CCDS13744.1_ex2_22:18064132-18064155:+_5-2	SLC25A18	0	0
CRTC2_CCDS30875.1_ex5_1:153924883-153924906:+_5-1	CRTC2	506	349
SUMO1_CCDS2352.1_ex1_2:203075505-203075528:-_6-3	SUMO1	266	151
PRR13_CCDS31811.1_ex1_12:53837431-53837454:+_6-5	PRR13	510	1095
ZNF442_CCDS12271.1_ex0_19:12461784-12461807:-_5-1	ZNF442	40	76
ABHD15_CCDS32602.1_ex1_17:27893332-27893355:-_5-2	ABHD15	166	362
KPNB1_CCDS11513.1_ex9_17:45745679-45745702:+_5-3	KPNB1	59	630
LRRC26_CCDS35184.1_ex1_9:140064070-140064093:+_5-5	LRRC26	1413	1105
SERAC1_CCDS5255.1_ex11_6:158567817-158567840:-_5-3	SERAC1	336	337
PRLH_CCDS2519.1_ex1_2:238475669-238475692:+_5-4	PRLH	1357	722
MKRN3_CCDS10013.1_ex0_15:23811179-23811202:-_5-2	MKRN3	567	351
TMEM41A_CCDS3271.1_ex2_3:185212994-185213017:+_5-2	TMEM41A	322	302
TUBB4B_CCDS7039.1_ex2_9:140136378-140136401:+_5-2	TUBB4B	861	872
PALLD_CCDS34098.1_ex9_4:169812099-169812122:+_5-2	PALLD	503	311
PLXNC1_CCDS9049.1_ex0_12:94543332-94543355:-_5-3	PLXNC1	1310	999
PDIA5_CCDS3020.1_ex5_3:122825649-122825672:-_5-2	PDIA5	1328	739
CHST1_CCDS7913.1_ex0_11:45672009-45672032:-_5-3	CHST1	1260	976
FASN_CCDS11801.1_ex36_17:80050624-80050647:-_5-3	FASN	797	955
FOXA3_CCDS12677.1_ex1_19:46375614-46375637:-_5-4	FOXA3	172	99
TMED7_CCDS4120.1_ex1_5:114956363-114956386:-_5-1	TMED7	171	165
SH3GL1_CCDS32874.1_ex4_19:4363813-4363836:-_6-3	SH3GL1	438	281
ADARB2_CCDS7058.1_ex7_10:1405639-1405662:+_5-3	ADARB2	653	350
TOMM6_CCDS47424.1_ex0_6:41755526-41755549:+_5-2	TOMM6	487	643
ZNF133_CCDS13134.1_ex2_20:18296022-18296045:+_5-3	ZNF133	874	373
CARD16_CCDS31661.1_ex1_11:104915262-104915285:+_7-5	CARD16	525	361
PENK_CCDS6168.1_ex0_8:57354316-57354339:-_5-2	PENK	404	183
GAL3ST1_CCDS13879.1_ex0_22:30951869-30951892:+_5-4	GAL3ST1	288	262
TRIM39_CCDS34377.1_ex0_6:30297325-30297348:+_5-3	TRIM39	851	402
DCPS_CCDS8473.1_ex1_11:126176574-126176597:-_5-2	DCPS	445	155
MTMR11_CCDS53360.1_ex9_1:149905808-149905831:+_5-2	MTMR11	83	177
F7_CCDS9528.1_ex5_13:113769990-113770013:+_5-3	F7	286	285
MMRN2_CCDS7379.1_ex4_10:88705214-88705237:+_5-4	MMRN2	746	589
ADAM18_CCDS55225.1_ex2_8:39463828-39463851:+_5-2	ADAM18	12	5
TMEM14A_CCDS4943.1_ex2_6:52548888-52548911:-_5-5	TMEM14A	1314	584
NXF5_CCDS14491.2_ex11_X:101096725-101096748:+_5-4	NXF5	1050	565
PROM2_CCDS2012.1_ex2_2:95941672-95941695:-_5-3	PROM2	666	472
FBXL2_CCDS2658.1_ex4_3:33406131-33406154:+_5-2	FBXL2	543	477
SLC1A6_CCDS12321.1_ex7_19:15082645-15082668:+_5-4	SLC1A6	1118	726
RNF166_CCDS10969.1_ex1_16:88764986-88765009:-_9-2	RNF166	979	657
MICALL2_CCDS5324.1_ex12_7:1486359-1486382:+_5-5	MICALL2	404	416
CLIC2_CCDS14767.1_ex4_X:154528347-154528370:-_5-5	CLIC2	1021	523
NPAP1_CCDS10015.1_ex0_15:24921201-24921224:+_5-2	NPAP1	1041	547
DBNDD1_CCDS10991.2_ex1_16:90075284-90075307:-_5-1	DBNDD1	1009	548
CAPN9_CCDS1586.1_ex6_1:230907787-230907810:+_5-4	CAPN9	615	510
SLC37A1_CCDS13689.1_ex7_21:43967206-43967229:+_5-5	SLC37A1	700	378
NOTCH4_CCDS34420.1_ex26_6:32188985-32189008:+_5-5	NOTCH4	644	540
TDO2_CCDS34086.1_ex3_4:156828917-156828940:+_5-2	TDO2	142	65
RELN_CCDS34722.1_ex31_7:103206731-103206754:+_5-1	RELN	692	415
FXYD6_CCDS8387.1_ex3_11:117712514-117712537:+_5-5	FXYD6	151	65
ZFP36_CCDS12534.2_ex1_19:39898658-39898681:-_5-2	ZFP36	822	727
TPK1_CCDS55178.1_ex5_7:144462971-144462994:-_5-4	TPK1	412	188
KIAA0226L_CCDS31970.2_ex11_13:46942888-46942911:+_5-5	KIAA0226L	395	191
HYAL1_CCDS2816.1_ex2_3:50339573-50339596:+_15-7	HYAL1	833	746
CCDC177_CCDS59245.1_ex0_14:70039868-70039891:+_5-4	CCDC177	1369	605
HLA-DOB_CCDS4754.1_ex3_6:32782350-32782373:+_5-2	HLA-DOB	798	571
MEF2BNB_CCDS46025.1_ex2_19:19296855-19296878:+_5-3	MEF2BNB	677	669
VAPA_CCDS11847.2_ex5_18:9950378-9950401:+_9-8	VAPA	23	12
CTSO_CCDS3794.1_ex4_4:156860656-156860679:-_5-3	CTSO	875	581
SOS2_CCDS9697.1_ex15_14:50641209-50641232:+_5-4	SOS2	930	418
LCN6_CCDS7005.1_ex3_9:139641961-139641984:+_5-4	LCN6	975	521
BMP15_CCDS14334.1_ex0_X:50653898-50653921:-_5-1	BMP15	293	160
SPINK2_CCDS3508.1_ex1_4:57677903-57677926:+_9-3	SPINK2	118	278
HAS3_CCDS10870.1_ex0_16:69143380-69143403:-_5-1	HAS3	462	631
SLC43A2_CCDS11006.1_ex5_17:1494144-1494167:-_5-1	SLC43A2	872	496
OXCT2_CCDS445.1_ex0_1:40236739-40236762:-_5-4	OXCT2	564	611
GINS4_CCDS6116.1_ex0_8:41387795-41387818:+_5-1	GINS4	98	300
ZNF557_CCDS42485.1_ex5_19:7082959-7082982:-_5-4	ZNF557	1010	735
C6orf99_CCDS55073.1_ex0_6:159316364-159316387:+_5-2	C6orf99	456	385
PNPT1_CCDS1856.1_ex20_2:55906914-55906937:-_5-2	PNPT1	110	101
HERPUD1_CCDS10771.1_ex4_16:56973195-56973218:+_5-4	HERPUD1	167	373
DSN1_CCDS13286.1_ex3_20:35386511-35386534:-_5-1	DSN1	376	657
EIF2B5_CCDS3252.1_ex6_3:183858291-183858314:+_5-4	EIF2B5	260	450
ZWILCH_CCDS10219.1_ex4_15:66811236-66811259:-_5-2	ZWILCH	135	104
SYT4_CCDS11922.1_ex2_18:40853967-40853990:+_5-3	SYT4	684	234
TAF1A_CCDS1531.1_ex5_1:222743971-222743994:-_5-4	TAF1A	393	528
NDUFB9_CCDS6352.1_ex1_8:125555502-125555525:+_5-3	NDUFB9	195	363
ITGAL_CCDS32433.1_ex2_16:30486668-30486691:-_5-3	ITGAL	968	519
GPR87_CCDS3157.1_ex0_3:151012907-151012930:+_5-5	GPR87	240	79
PLEKHM1_CCDS32671.1_ex9_17:43555446-43555469:-_5-5	PLEKHM1	283	390
L2HGDH_CCDS9698.1_ex7_14:50768843-50768866:-_5-5	L2HGDH	59	47
