"sgRNA","gene","logFC","logCPM","LR","PValue","FDR"
"sgINCENP_5","INCENP_LS",-1.9131378104008,0.886132825147345,12.9072418553395,0.000327313258424002,0.00489893135178253
"PSMG4_CCDS47360.1_ex0_6:3259357-3259380:+_6-2","PSMG4",-1.11994428067288,2.88194685359789,12.9043243411941,0.000327823852425459,0.00490584321141948
"SERPINB7_CCDS11988.1_ex4_18:61465842-61465865:+_5-4","SERPINB7",0.831137604861588,4.24896902394286,12.9035284917266,0.000327963273376695,0.00490719928195734
"NUP153_CCDS4541.1_ex9_6:17648117-17648140:+_5-2","NUP153",-0.898304299536767,2.62803836464295,12.895525453414,0.000329368614379322,0.00492749364785396
"ASCC3_CCDS5046.1_ex26_6:101109823-101109846:-_7-1","ASCC3",-1.31135094805632,2.30440769342469,12.8946783081304,0.000329517728847135,0.00492899109161716
"DPAGT1_CCDS8411.1_ex6_11:118971483-118971506:+_5-4","DPAGT1",-1.71761405990969,2.3000431803503,12.8899713826363,0.000330347482394512,0.00494066770895223
"MRPL37_CCDS589.1_ex1_1:54670736-54670759:-_5-3","MRPL37",-0.991615578660018,2.52926523302713,12.8891268552868,0.000330496581451573,0.00494216251760473
"PCBP1_CCDS1898.1_ex0_2:70315207-70315230:-_5-2","PCBP1",-1.0181559586635,2.55207019372087,12.8887066363047,0.000330570795276227,0.00494253723334265
"TLX3_CCDS34288.1_ex0_5:170736494-170736517:+_5-1","TLX3",-1.46542989456891,2.66549302671202,12.8725632709105,0.000333434594374665,0.00498461418819181
"SFPQ_CCDS388.1_ex9_1:35658309-35658332:-_5-4","SFPQ",-1.47111172354081,2.99383080944883,12.8718505027224,0.000333561613073846,0.0049857717605117
"C2orf68_CCDS42704.1_ex3_2:85838989-85839012:+_5-4","C2orf68",-0.797799279919059,3.43727122733907,12.8702699222048,0.000333843454176514,0.00498924278745456
"sgUSP10_7","USP10_LS",-1.01361344114018,2.8398947288659,12.8658661935869,0.000334629971996016,0.00500025398338942
"C11orf74_CCDS60762.1_ex1_11:36669626-36669649:-_8-5","C11orf74",-1.23186991371605,1.95862924549325,12.8626144021624,0.000335211949829995,0.00500810574122406
"ARGLU1_CCDS41906.1_ex3_13:107220009-107220032:+_5-3","ARGLU1",-1.14326110091671,2.09428108007467,12.862373822599,0.000335255047232485,0.00500810574122406
"sgGLI2_3","GLI2_LS",-0.828944574349618,2.76447043718112,12.8619431856014,0.000335332205460506,0.00500851424938331
